epoch,loss,acc
0,2.296560049057007,0.1
1,2.296443462371826,0.1
2,2.323868989944458,0.1
3,2.314354658126831,0.1
4,2.3349320888519287,0.1
5,2.2938570976257324,0.1
6,2.2954020500183105,0.1
7,2.3115696907043457,0.1
8,2.2778525352478027,0.1
9,2.32686710357666,0.1
10,2.3131790161132812,0.1
11,2.321056365966797,0.1
12,2.320103883743286,0.1
13,2.312584638595581,0.1
14,2.2950363159179688,0.1
15,2.3141465187072754,0.1
16,2.3229477405548096,0.1
17,2.327267646789551,0.1
18,2.3263025283813477,0.1
19,2.300391674041748,0.1
20,2.3090591430664062,0.1
21,2.3166913986206055,0.1
22,2.2949845790863037,0.1
23,2.3093626499176025,0.1
24,2.297083854675293,0.1
25,2.2906222343444824,0.1
26,2.302469491958618,0.1
27,2.279996871948242,0.1
28,2.279466152191162,0.1
29,2.3065366744995117,0.1
30,2.2892284393310547,0.08
31,2.2996938228607178,0.07
32,2.3092145919799805,0.1
33,2.3101325035095215,0.11
34,2.3066911697387695,0.12
35,2.283153533935547,0.11
36,2.2995123863220215,0.11
37,2.2985854148864746,0.1
38,2.301804780960083,0.1
39,2.3040084838867188,0.1
40,2.3191521167755127,0.1
41,2.312058210372925,0.1
42,2.318042039871216,0.1
43,2.319179058074951,0.1
44,2.299075126647949,0.1
45,2.2988264560699463,0.1
46,2.2963459491729736,0.1
47,2.286076307296753,0.1
48,2.314568281173706,0.1
49,2.2833290100097656,0.1
50,2.298849582672119,0.1
51,2.303291082382202,0.1
52,2.2915103435516357,0.1
53,2.2872960567474365,0.12
54,2.3068132400512695,0.12
55,2.3075106143951416,0.11
56,2.2884702682495117,0.12
57,2.2995223999023438,0.16
58,2.2864675521850586,0.16
59,2.3070247173309326,0.15
60,2.299427032470703,0.14
61,2.302685022354126,0.19
62,2.297440767288208,0.19
63,2.289134979248047,0.18
64,2.2972769737243652,0.18
65,2.3000028133392334,0.18
66,2.2993035316467285,0.18
67,2.309173583984375,0.18
68,2.3183164596557617,0.17
69,2.2926647663116455,0.18
70,2.32175874710083,0.18
71,2.2975316047668457,0.17
72,2.297210454940796,0.18
73,2.2979955673217773,0.18
74,2.284945249557495,0.18
75,2.304441452026367,0.19
76,2.2946841716766357,0.19
77,2.290588617324829,0.19
78,2.3113443851470947,0.16
79,2.2995970249176025,0.14
80,2.2970731258392334,0.12
81,2.2891364097595215,0.11
82,2.2994017601013184,0.11
83,2.2835330963134766,0.1
84,2.29846453666687,0.1
85,2.3161401748657227,0.1
86,2.2920594215393066,0.1
87,2.2900571823120117,0.1
88,2.279329299926758,0.1
89,2.290268898010254,0.1
90,2.3001515865325928,0.1
91,2.293623924255371,0.1
92,2.2995657920837402,0.1
93,2.2854504585266113,0.1
94,2.301313638687134,0.1
95,2.308187961578369,0.1
96,2.2673513889312744,0.1
97,2.304908275604248,0.1
98,2.2739930152893066,0.1
99,2.2777156829833984,0.1
100,2.2851688861846924,0.1
101,2.2976441383361816,0.1
102,2.2888307571411133,0.1
103,2.2893319129943848,0.1
104,2.297745943069458,0.1
105,2.30613112449646,0.1
106,2.2887115478515625,0.1
107,2.2768309116363525,0.1
108,2.2775251865386963,0.1
109,2.2749710083007812,0.1
110,2.2937402725219727,0.1
111,2.3152642250061035,0.1
112,2.2825767993927,0.1
113,2.2935023307800293,0.1
114,2.2814347743988037,0.1
115,2.295466423034668,0.1
116,2.297459363937378,0.1
117,2.327965259552002,0.1
118,2.2764573097229004,0.1
119,2.2915029525756836,0.1
120,2.2891297340393066,0.1
121,2.2949118614196777,0.1
122,2.3068788051605225,0.1
123,2.298769950866699,0.1
124,2.2728328704833984,0.1
125,2.291564702987671,0.1
126,2.292877197265625,0.1
127,2.3133270740509033,0.1
128,2.3078250885009766,0.1
129,2.2948453426361084,0.1
130,2.3062210083007812,0.1
131,2.318066120147705,0.1
132,2.3159193992614746,0.1
133,2.3053596019744873,0.1
134,2.3026750087738037,0.1
135,2.3277969360351562,0.1
136,2.2624595165252686,0.1
137,2.3127570152282715,0.1
138,2.299159288406372,0.1
139,2.287576913833618,0.1
140,2.2859435081481934,0.11
141,2.293761730194092,0.11
142,2.306018352508545,0.11
143,2.289433002471924,0.12
144,2.2799477577209473,0.14
145,2.2771799564361572,0.14
146,2.2981932163238525,0.13
147,2.2805142402648926,0.14
148,2.3219552040100098,0.15
149,2.293935775756836,0.15
150,2.258509874343872,0.16
151,2.2888174057006836,0.16
152,2.28939151763916,0.16
153,2.274662971496582,0.16
154,2.280954360961914,0.15
155,2.30247163772583,0.15
156,2.284820556640625,0.15
157,2.268855333328247,0.14
158,2.3034136295318604,0.14
159,2.2639808654785156,0.14
160,2.281428337097168,0.14
161,2.2766268253326416,0.12
162,2.301612138748169,0.11
163,2.284315347671509,0.1
164,2.2952029705047607,0.1
165,2.282467842102051,0.1
166,2.2724831104278564,0.1
167,2.2892003059387207,0.1
168,2.279895782470703,0.1
169,2.2842299938201904,0.1
170,2.295978546142578,0.1
171,2.27530574798584,0.1
172,2.2701938152313232,0.1
173,2.274381160736084,0.1
174,2.2830312252044678,0.1
175,2.280369281768799,0.1
176,2.3019003868103027,0.1
177,2.291247606277466,0.1
178,2.280762195587158,0.1
179,2.286994695663452,0.1
180,2.298022508621216,0.1
181,2.293964147567749,0.1
182,2.311798095703125,0.1
183,2.2526016235351562,0.1
184,2.2963194847106934,0.1
185,2.3081753253936768,0.1
186,2.2986087799072266,0.1
187,2.3211586475372314,0.12
188,2.2827608585357666,0.13
189,2.3054909706115723,0.15
190,2.309326648712158,0.15
191,2.31699800491333,0.15
192,2.284842014312744,0.16
193,2.281132459640503,0.16
194,2.2630929946899414,0.16
195,2.3117928504943848,0.16
196,2.2526352405548096,0.15
197,2.310723304748535,0.16
198,2.2854843139648438,0.17
199,2.2705538272857666,0.17
200,2.320671796798706,0.16
201,2.291822910308838,0.12
202,2.315110445022583,0.12
203,2.2753429412841797,0.12
204,2.294198513031006,0.12
205,2.283294677734375,0.12
206,2.2628977298736572,0.13
207,2.261166572570801,0.13
208,2.286510467529297,0.14
209,2.257545232772827,0.15
210,2.329758882522583,0.15
211,2.314558744430542,0.14
212,2.277662515640259,0.16
213,2.2713534832000732,0.19
214,2.2969045639038086,0.2
215,2.2864990234375,0.24
216,2.2614316940307617,0.23
217,2.298147201538086,0.23
218,2.3023459911346436,0.21
219,2.298865556716919,0.2
220,2.274752140045166,0.19
221,2.2799766063690186,0.18
222,2.302894115447998,0.17
223,2.3091368675231934,0.17
224,2.2810962200164795,0.19
225,2.3079376220703125,0.19
226,2.304081916809082,0.19
227,2.281360149383545,0.19
228,2.294149160385132,0.19
229,2.2742233276367188,0.18
230,2.2678122520446777,0.17
231,2.2875301837921143,0.18
232,2.2805638313293457,0.18
233,2.268038034439087,0.19
234,2.3003957271575928,0.19
235,2.29712176322937,0.18
236,2.2641615867614746,0.17
237,2.277869939804077,0.19
238,2.2890307903289795,0.19
239,2.2961373329162598,0.19
240,2.286001205444336,0.18
241,2.2565126419067383,0.19
242,2.2920520305633545,0.19
243,2.2725467681884766,0.2
244,2.262852191925049,0.25
245,2.309237480163574,0.24
246,2.294938564300537,0.25
247,2.3186798095703125,0.25
248,2.2813589572906494,0.24
249,2.28459095954895,0.23
250,2.266218423843384,0.23
251,2.313042402267456,0.22
252,2.2723851203918457,0.22
253,2.2975151538848877,0.22
254,2.3031809329986572,0.21
255,2.2870335578918457,0.22
256,2.2600057125091553,0.23
257,2.2585067749023438,0.22
258,2.296123743057251,0.22
259,2.269697427749634,0.22
260,2.3151392936706543,0.2
261,2.2805979251861572,0.19
262,2.2733190059661865,0.19
263,2.2757954597473145,0.17
264,2.299896717071533,0.14
265,2.268543004989624,0.14
266,2.277346134185791,0.12
267,2.2908122539520264,0.12
268,2.29457426071167,0.12
269,2.2925405502319336,0.12
270,2.2948102951049805,0.12
271,2.277195930480957,0.12
272,2.2584104537963867,0.12
273,2.283740520477295,0.12
274,2.278865337371826,0.11
275,2.294215679168701,0.11
276,2.2781386375427246,0.11
277,2.29286527633667,0.11
278,2.2826788425445557,0.11
279,2.2909674644470215,0.11
280,2.287203073501587,0.11
281,2.2893807888031006,0.11
282,2.276606798171997,0.11
283,2.2647736072540283,0.13
284,2.2556772232055664,0.11
285,2.276562213897705,0.1
286,2.276949882507324,0.11
287,2.256077527999878,0.11
288,2.2756731510162354,0.1
289,2.2722792625427246,0.1
290,2.2973458766937256,0.1
291,2.272120475769043,0.1
292,2.2906711101531982,0.1
293,2.263442277908325,0.1
294,2.284985065460205,0.1
295,2.2668490409851074,0.1
296,2.279453992843628,0.1
297,2.270124912261963,0.1
298,2.278597354888916,0.1
299,2.2870140075683594,0.1
300,2.2405991554260254,0.1
301,2.281498670578003,0.1
302,2.2702317237854004,0.1
303,2.275714874267578,0.1
304,2.2469799518585205,0.1
305,2.268805503845215,0.1
306,2.2570157051086426,0.1
307,2.2919063568115234,0.1
308,2.2850899696350098,0.1
309,2.2717392444610596,0.1
310,2.290755271911621,0.1
311,2.2582287788391113,0.1
312,2.267983913421631,0.1
313,2.299448013305664,0.1
314,2.2798500061035156,0.1
315,2.277238368988037,0.1
316,2.275622844696045,0.1
317,2.2527592182159424,0.1
318,2.2311501502990723,0.1
319,2.2867271900177,0.1
320,2.2583067417144775,0.1
321,2.281080961227417,0.1
322,2.276273488998413,0.1
323,2.2774791717529297,0.1
324,2.253016471862793,0.1
325,2.2809877395629883,0.1
326,2.2860288619995117,0.1
327,2.2800192832946777,0.1
328,2.2671797275543213,0.1
329,2.262634515762329,0.1
330,2.250500202178955,0.1
331,2.284825563430786,0.1
332,2.275759696960449,0.1
333,2.290926218032837,0.1
334,2.279690980911255,0.1
335,2.2897539138793945,0.1
336,2.2527267932891846,0.1
337,2.2816989421844482,0.1
338,2.2500228881835938,0.1
339,2.271721839904785,0.1
340,2.2441277503967285,0.1
341,2.3137106895446777,0.1
342,2.2990217208862305,0.1
343,2.2533769607543945,0.1
344,2.2928032875061035,0.1
345,2.2691237926483154,0.1
346,2.245839834213257,0.1
347,2.284592390060425,0.1
348,2.2810611724853516,0.1
