epoch,loss,acc
69,2.1159229278564453,0.473
70,2.1665477752685547,0.469
71,2.1169707775115967,0.467
72,2.086801290512085,0.479
73,2.095370292663574,0.479
74,2.1210713386535645,0.483
75,2.072779893875122,0.483
76,2.079289674758911,0.482
77,2.103834629058838,0.477
78,2.1280627250671387,0.47
79,2.0883755683898926,0.472
80,2.133864402770996,0.474
81,2.092531681060791,0.474
82,2.1173689365386963,0.472
83,2.142282485961914,0.47
84,2.070425033569336,0.469
85,2.154404640197754,0.462
86,2.100705623626709,0.46
87,2.1472818851470947,0.452
88,2.1770997047424316,0.451
89,2.0864477157592773,0.45
90,2.1108944416046143,0.449
91,2.1038522720336914,0.446
92,2.103426218032837,0.438
93,2.1417489051818848,0.437
94,2.145834445953369,0.44
95,2.097916603088379,0.442
96,2.1351022720336914,0.442
97,2.1021170616149902,0.438
98,2.100131034851074,0.442
99,2.1338884830474854,0.45
100,2.084205150604248,0.451
101,2.0937705039978027,0.451
102,2.1063342094421387,0.46
103,2.1191234588623047,0.462
104,2.070866584777832,0.469
105,2.0714569091796875,0.472
106,2.141059398651123,0.476
107,2.1162302494049072,0.479
108,2.1189863681793213,0.479
109,2.0911123752593994,0.483
110,2.0486555099487305,0.481
111,2.1111440658569336,0.48
112,2.1052756309509277,0.48
113,2.127890110015869,0.476
114,2.1050302982330322,0.476
115,2.07664155960083,0.475
116,2.110736846923828,0.477
117,2.0836825370788574,0.479
118,2.132524251937866,0.478
119,2.1586754322052,0.48
120,2.1046316623687744,0.477
121,2.1173593997955322,0.476
122,2.09812593460083,0.479
123,2.1113522052764893,0.481
124,2.1068334579467773,0.48
125,2.134539842605591,0.48
126,2.144365072250366,0.479
127,2.1003599166870117,0.476
128,2.11417555809021,0.476
129,2.160177707672119,0.475
130,2.1229279041290283,0.467
131,2.1201515197753906,0.467
132,2.077139377593994,0.464
133,2.102289915084839,0.467
134,2.096773386001587,0.46
135,2.1063671112060547,0.459
136,2.0859076976776123,0.458
137,2.078587055206299,0.454
138,2.0759356021881104,0.453
139,2.074324369430542,0.445
140,2.127889394760132,0.444
141,2.098994731903076,0.446
142,2.084228992462158,0.447
143,2.113109588623047,0.448
144,2.1385717391967773,0.446
145,2.116086721420288,0.448
146,2.095871925354004,0.443
147,2.096759080886841,0.44
148,2.0930938720703125,0.438
149,2.0959255695343018,0.429
150,2.1038622856140137,0.427
151,2.0776290893554688,0.424
152,2.1315178871154785,0.425
153,2.0587878227233887,0.424
154,2.059987783432007,0.422
155,2.0436513423919678,0.424
156,2.101285457611084,0.424
157,2.0738143920898438,0.426
158,2.115631341934204,0.427
159,2.091837167739868,0.431
160,2.0950255393981934,0.438
161,2.1132683753967285,0.444
162,2.083240032196045,0.449
163,2.022343397140503,0.455
164,2.139535665512085,0.462
165,2.0987136363983154,0.462
166,2.06019926071167,0.47
167,2.1239283084869385,0.48
168,2.0775718688964844,0.483
169,2.09660267829895,0.482
170,2.12255859375,0.482
171,2.0580694675445557,0.479
172,2.143195152282715,0.476
173,2.1184654235839844,0.48
174,2.085916757583618,0.484
175,2.08435320854187,0.49
176,2.0893819332122803,0.493
177,2.1106274127960205,0.502
178,2.1107687950134277,0.501
179,2.065946102142334,0.5
180,2.0826568603515625,0.498
181,2.0757601261138916,0.497
182,2.1315295696258545,0.499
183,2.0916175842285156,0.502
184,2.1329312324523926,0.502
185,2.131357192993164,0.504
186,2.133462429046631,0.507
187,2.1241238117218018,0.504
188,2.084738254547119,0.506
189,2.1613521575927734,0.508
190,2.0325703620910645,0.511
191,2.084322690963745,0.511
192,2.126986265182495,0.512
193,2.0786325931549072,0.513
194,2.0721254348754883,0.516
195,2.077316999435425,0.517
196,2.1368250846862793,0.515
197,2.0503110885620117,0.519
198,2.079624652862549,0.52
199,2.09045147895813,0.523
200,2.0801188945770264,0.528
201,2.060328960418701,0.527
202,2.1012372970581055,0.529
203,2.1547789573669434,0.531
204,2.1214959621429443,0.533
205,2.080747604370117,0.538
206,2.1334314346313477,0.536
207,2.065567970275879,0.541
208,2.1191723346710205,0.543
209,2.0866026878356934,0.542
210,2.0633139610290527,0.546
211,2.0634889602661133,0.55
212,2.1006269454956055,0.551
213,2.1145288944244385,0.557
214,2.0138931274414062,0.561
215,2.1017825603485107,0.562
216,2.1162688732147217,0.568
217,2.065305233001709,0.568
218,2.1060731410980225,0.565
219,2.0819578170776367,0.573
220,2.071425199508667,0.572
221,2.0714216232299805,0.567
222,2.0901317596435547,0.559
223,2.055821180343628,0.555
224,2.111818552017212,0.548
225,2.084123134613037,0.544
226,2.102386236190796,0.53
227,2.107475519180298,0.523
228,2.0860238075256348,0.516
229,2.01531720161438,0.506
230,2.0818986892700195,0.499
231,2.0936567783355713,0.496
232,2.07962965965271,0.5
233,2.1253724098205566,0.492
234,2.1082639694213867,0.491
235,2.055945634841919,0.493
236,2.066713571548462,0.492
237,2.0278115272521973,0.491
238,2.0753371715545654,0.492
239,2.0552613735198975,0.488
240,2.0637919902801514,0.487
241,2.0749049186706543,0.48
242,2.068999767303467,0.479
243,2.0769124031066895,0.477
244,2.0532426834106445,0.478
245,2.047081470489502,0.48
246,2.095613956451416,0.483
247,2.045565366744995,0.484
248,2.1012463569641113,0.48
249,2.055645227432251,0.478
250,2.0468902587890625,0.479
251,2.0879406929016113,0.476
252,2.1252965927124023,0.473
253,2.0618295669555664,0.473
254,2.0604820251464844,0.47
255,2.1166415214538574,0.468
256,2.068936586380005,0.467
257,2.1308135986328125,0.463
258,2.0959792137145996,0.466
259,2.0785865783691406,0.461
260,2.0474400520324707,0.462
261,2.078941583633423,0.46
262,2.164916515350342,0.462
263,2.1432559490203857,0.461
264,2.095536708831787,0.46
265,2.0526719093322754,0.459
266,2.045686960220337,0.462
267,2.0573015213012695,0.461
268,2.107916831970215,0.461
269,2.0603675842285156,0.462
270,2.0475707054138184,0.464
271,2.147435188293457,0.468
272,2.0990710258483887,0.466
273,2.086306571960449,0.466
274,2.037492275238037,0.465
275,2.0463194847106934,0.464
276,2.0667803287506104,0.471
277,2.1328041553497314,0.476
278,2.1183345317840576,0.48
279,2.050358295440674,0.485
280,2.1318697929382324,0.493
281,2.1000499725341797,0.493
282,2.136655330657959,0.498
283,2.044802665710449,0.504
284,2.087446451187134,0.504
285,2.061607837677002,0.506
286,2.061403751373291,0.51
287,2.0567150115966797,0.508
288,2.0352437496185303,0.513
289,2.073390483856201,0.511
290,2.0559613704681396,0.515
291,2.069199323654175,0.518
292,2.068087577819824,0.518
293,2.0914559364318848,0.518
294,2.0693447589874268,0.519
295,2.017138719558716,0.52
296,2.0744118690490723,0.514
297,2.065342426300049,0.512
298,2.020681619644165,0.509
299,2.0478427410125732,0.504
300,2.107893705368042,0.502
301,2.0715415477752686,0.499
302,2.0211007595062256,0.496
303,2.079664945602417,0.489
304,2.1161115169525146,0.483
305,2.0347535610198975,0.483
306,2.082064390182495,0.485
307,2.059659004211426,0.481
308,2.09220027923584,0.486
309,2.071510076522827,0.486
310,2.06345272064209,0.486
311,2.1055538654327393,0.48
312,2.055983304977417,0.478
313,2.0415334701538086,0.477
314,2.0107686519622803,0.48
315,2.091383457183838,0.484
316,2.0116817951202393,0.488
317,2.0769336223602295,0.49
318,2.048109531402588,0.486
319,2.074547290802002,0.485
320,2.029583692550659,0.478
321,2.0736351013183594,0.487
322,2.0962002277374268,0.486
323,2.0474398136138916,0.483
324,2.0403337478637695,0.483
325,2.0543782711029053,0.487
326,2.0488340854644775,0.486
327,2.09136962890625,0.489
328,2.0951483249664307,0.49
329,2.026458978652954,0.488
330,2.1374752521514893,0.488
331,2.080700397491455,0.486
332,2.03792405128479,0.481
333,2.06786847114563,0.478
334,2.083780288696289,0.481
335,2.0145821571350098,0.483
336,2.088848352432251,0.486
337,2.0545928478240967,0.488
338,2.0618793964385986,0.489
339,2.077986240386963,0.493
340,2.0325119495391846,0.494
341,2.031355619430542,0.498
342,2.0307507514953613,0.499
343,2.1135666370391846,0.501
344,1.9938578605651855,0.502
345,2.0826642513275146,0.509
346,2.0380923748016357,0.514
347,2.054215908050537,0.522
348,2.084245443344116,0.529
349,2.031097888946533,0.534
350,2.0567328929901123,0.529
351,1.9770481586456299,0.531
352,2.024817705154419,0.531
353,2.035583734512329,0.532
354,2.097515344619751,0.534
355,2.069706439971924,0.538
356,2.062953472137451,0.533
357,2.1210803985595703,0.535
358,2.0444722175598145,0.534
359,2.003237724304199,0.544
360,2.0662059783935547,0.537
361,2.0900139808654785,0.536
362,2.0948104858398438,0.53
363,2.0616631507873535,0.52
364,2.000856637954712,0.521
365,2.0662028789520264,0.513
366,1.955165147781372,0.507
367,2.03843355178833,0.506
368,2.142833709716797,0.504
369,2.019778251647949,0.504
370,2.05322003364563,0.503
371,2.0588998794555664,0.504
372,2.088897228240967,0.513
373,2.016822099685669,0.52
374,2.088707447052002,0.522
375,2.0703468322753906,0.529
376,2.065603494644165,0.53
377,1.9897278547286987,0.527
378,2.053096294403076,0.531
379,2.0388684272766113,0.531
380,2.0212440490722656,0.529
381,2.0684735774993896,0.533
382,2.0473670959472656,0.532
383,2.0004398822784424,0.533
384,2.072451114654541,0.536
385,2.039135456085205,0.541
386,2.0589852333068848,0.548
387,2.079435348510742,0.549
388,2.0146474838256836,0.548
389,2.041591167449951,0.551
390,2.038752555847168,0.554
391,2.0290396213531494,0.558
392,2.053654909133911,0.561
393,2.109236478805542,0.566
394,2.0652925968170166,0.569
395,2.0562562942504883,0.572
396,2.0033135414123535,0.577
397,2.064413070678711,0.577
398,2.0799028873443604,0.578
399,2.040463447570801,0.579
400,2.0383052825927734,0.581
401,2.038572072982788,0.58
402,2.1068899631500244,0.58
403,2.0549468994140625,0.579
404,2.05016827583313,0.578
405,2.0269241333007812,0.576
406,2.0163984298706055,0.575
407,2.0404489040374756,0.57
408,2.0250179767608643,0.572
409,2.045828342437744,0.57
410,2.071465015411377,0.57
411,2.059711456298828,0.57
412,2.041264772415161,0.569
413,2.0683469772338867,0.568
414,2.0060482025146484,0.565
415,2.0309970378875732,0.559
416,2.084845781326294,0.56
417,2.0482406616210938,0.561
418,1.9892328977584839,0.563
419,2.058441638946533,0.562
420,2.006309747695923,0.566
421,2.0545730590820312,0.563
422,2.0610885620117188,0.564
423,2.0577118396759033,0.563
424,2.018122434616089,0.563
425,2.0627126693725586,0.56
426,1.9966140985488892,0.558
427,1.9917577505111694,0.559
428,2.0335140228271484,0.562
429,2.013406991958618,0.565
430,2.0137476921081543,0.569
431,2.0555496215820312,0.574
432,2.0013370513916016,0.574
433,2.000070095062256,0.574
434,2.06377911567688,0.578
435,2.0258243083953857,0.576
436,2.0688557624816895,0.58
437,2.0535924434661865,0.583
438,2.0822958946228027,0.584
439,2.054750442504883,0.585
440,2.062751531600952,0.588
441,2.0271921157836914,0.587
442,1.9874732494354248,0.596
443,2.044919967651367,0.598
444,2.0844898223876953,0.597
445,2.0211098194122314,0.605
446,2.045727252960205,0.616
447,2.0249271392822266,0.62
448,2.0670812129974365,0.619
449,2.0199592113494873,0.624
450,2.0389292240142822,0.628
451,1.9959388971328735,0.629
452,2.048504590988159,0.633
453,1.9740729331970215,0.634
454,2.0086300373077393,0.631
455,2.055285930633545,0.624
456,2.0093493461608887,0.625
457,2.075486898422241,0.62
458,2.078751802444458,0.62
459,2.0410327911376953,0.624
460,2.018948793411255,0.624
461,2.055574417114258,0.616
462,2.006908893585205,0.614
463,2.0299062728881836,0.613
464,2.0164172649383545,0.616
465,2.0501043796539307,0.607
466,2.071004629135132,0.611
467,2.0143330097198486,0.608
468,1.969608187675476,0.607
469,2.006355047225952,0.604
470,2.0124378204345703,0.603
471,2.02778959274292,0.595
472,2.0176327228546143,0.592
473,2.0801563262939453,0.588
474,2.061673164367676,0.585
475,2.069718837738037,0.576
476,2.0287680625915527,0.573
477,1.9802716970443726,0.574
478,2.0004024505615234,0.573
479,2.0337677001953125,0.572
480,2.0406031608581543,0.573
481,2.072500467300415,0.573
482,2.038693904876709,0.578
483,2.0285637378692627,0.576
484,2.0328497886657715,0.578
485,1.9938271045684814,0.576
486,2.035780668258667,0.585
487,2.0148630142211914,0.586
488,2.078058958053589,0.59
489,2.1371729373931885,0.592
490,2.0241940021514893,0.598
491,2.009326934814453,0.603
492,1.9820624589920044,0.605
493,2.054016590118408,0.609
494,2.012390613555908,0.611
495,2.074087381362915,0.609
496,2.02311635017395,0.605
497,2.0186800956726074,0.601
498,2.0820443630218506,0.592
499,2.0094552040100098,0.582
500,2.024021863937378,0.578
501,2.0613157749176025,0.581
502,1.984189748764038,0.57
503,1.9680118560791016,0.566
504,2.1115379333496094,0.565
505,2.0435938835144043,0.564
506,1.992573618888855,0.557
507,2.003685712814331,0.552
508,2.0395796298980713,0.547
509,2.0065388679504395,0.545
510,2.0177786350250244,0.539
511,2.0566391944885254,0.536
512,2.014052629470825,0.537
513,1.9890010356903076,0.536
514,2.046445846557617,0.534
515,2.1020636558532715,0.533
516,2.0479047298431396,0.534
517,2.0231966972351074,0.536
518,2.121703863143921,0.534
519,2.0229134559631348,0.533
520,2.0480430126190186,0.534
521,2.0266544818878174,0.532
522,1.9677599668502808,0.523
523,2.0394365787506104,0.521
524,1.9803489446640015,0.518
525,2.0231878757476807,0.514
526,1.9856882095336914,0.512
527,2.0123343467712402,0.51
528,2.1128368377685547,0.509
529,2.0238890647888184,0.508
530,2.0325419902801514,0.509
531,2.0030999183654785,0.511
532,2.0670549869537354,0.514
533,2.034926414489746,0.515
534,2.0062060356140137,0.515
535,2.0308964252471924,0.511
536,2.0187535285949707,0.508
537,2.0529065132141113,0.503
538,2.018110513687134,0.498
539,2.0169925689697266,0.497
540,2.01224422454834,0.497
541,2.0471558570861816,0.498
542,2.021228790283203,0.502
543,2.028733491897583,0.502
544,2.104949474334717,0.506
545,2.0348618030548096,0.505
546,1.9938206672668457,0.506
547,2.020029306411743,0.512
548,2.015777587890625,0.509
549,1.955206274986267,0.512
550,2.0399439334869385,0.513
551,1.999494194984436,0.509
552,2.0287444591522217,0.509
553,2.0389204025268555,0.508
554,2.051298141479492,0.508
555,2.0420351028442383,0.51
556,2.0043599605560303,0.512
557,2.062450408935547,0.512
558,2.01674485206604,0.514
559,1.9794501066207886,0.513
560,2.043257474899292,0.515
561,2.013486862182617,0.517
562,1.9732829332351685,0.517
563,2.0741844177246094,0.515
564,2.035254955291748,0.518
565,1.9802699089050293,0.517
566,2.024287700653076,0.517
567,2.033677816390991,0.513
568,2.0340123176574707,0.514
569,1.9884588718414307,0.517
570,2.0132548809051514,0.517
571,2.057278633117676,0.518
572,1.9826791286468506,0.521
573,2.015702724456787,0.518
574,1.9933578968048096,0.518
575,2.0308618545532227,0.514
576,2.023092746734619,0.511
577,1.962501883506775,0.508
578,2.025984048843384,0.514
579,1.9835704565048218,0.514
580,1.9946928024291992,0.512
581,2.0503978729248047,0.507
582,2.0321884155273438,0.501
583,2.0327038764953613,0.5
584,2.045175552368164,0.499
585,1.978827953338623,0.494
586,1.960364818572998,0.492
587,1.975312352180481,0.493
588,1.9999423027038574,0.488
589,1.9541053771972656,0.487
590,2.008660316467285,0.485
591,2.0403900146484375,0.481
592,2.0216662883758545,0.474
593,2.0225791931152344,0.47
594,2.033529281616211,0.468
595,2.010075807571411,0.467
596,2.0364880561828613,0.46
597,1.9528303146362305,0.459
598,2.0079004764556885,0.461
599,2.003291130065918,0.457
600,2.0190134048461914,0.457
601,1.9392551183700562,0.455
602,1.9959338903427124,0.457
603,1.9838788509368896,0.459
604,1.9825334548950195,0.463
605,2.0152487754821777,0.467
606,1.9904749393463135,0.47
607,1.9591032266616821,0.47
608,1.9816511869430542,0.473
609,2.015244245529175,0.474
610,1.9590238332748413,0.474
611,2.0010085105895996,0.473
612,1.9726200103759766,0.475
613,2.016672372817993,0.477
614,1.9901354312896729,0.477
615,2.0297770500183105,0.474
616,1.9861831665039062,0.473
617,1.9934577941894531,0.475
618,2.033951997756958,0.473
619,2.030501365661621,0.472
620,2.0275797843933105,0.475
621,1.9630353450775146,0.476
622,1.991411566734314,0.472
623,1.9702527523040771,0.467
624,1.9787967205047607,0.467
625,1.984610676765442,0.466
626,1.9870470762252808,0.461
627,1.9280040264129639,0.463
628,1.9810445308685303,0.462
629,1.934817910194397,0.455
630,2.02108097076416,0.455
631,2.0349907875061035,0.452
632,2.0399155616760254,0.444
633,2.0216147899627686,0.439
634,2.0669736862182617,0.437
635,2.0283203125,0.434
636,1.9884973764419556,0.435
637,1.9754647016525269,0.433
638,2.0105643272399902,0.43
639,1.9972374439239502,0.427
640,2.0206098556518555,0.425
641,2.039773464202881,0.424
642,2.018439769744873,0.422
643,2.0241549015045166,0.42
644,2.0023586750030518,0.419
645,2.0323541164398193,0.42
646,2.1551146507263184,0.425
647,2.0073370933532715,0.43
648,2.0516133308410645,0.431
649,2.0667924880981445,0.43
650,1.9889589548110962,0.434
651,1.9903123378753662,0.437
652,1.9801709651947021,0.442
653,2.0296225547790527,0.445
654,2.0986249446868896,0.444
655,2.005817413330078,0.441
656,2.0176191329956055,0.443
657,2.008488655090332,0.444
658,1.967763900756836,0.448
659,1.9832963943481445,0.448
660,2.0469799041748047,0.45
661,2.0151383876800537,0.454
662,1.9951460361480713,0.456
663,1.9905047416687012,0.456
664,2.012277364730835,0.457
665,2.051255702972412,0.463
666,1.9753952026367188,0.472
667,1.9780018329620361,0.471
668,2.0037879943847656,0.472
669,1.9558894634246826,0.471
670,2.0029706954956055,0.464
671,1.9935433864593506,0.465
672,1.9898571968078613,0.462
673,1.9698631763458252,0.467
674,1.9536081552505493,0.464
675,2.029902935028076,0.463
676,2.03910231590271,0.466
677,1.967954397201538,0.471
678,1.946620225906372,0.472
679,2.0007920265197754,0.475
680,2.0075981616973877,0.481
681,1.970824956893921,0.484
682,1.9814373254776,0.485
683,1.9998877048492432,0.491
684,1.997241497039795,0.498
685,1.9376741647720337,0.501
686,1.990722894668579,0.5
687,1.9676423072814941,0.498
688,1.9576833248138428,0.501
689,2.0467090606689453,0.508
690,1.9759881496429443,0.515
691,2.06553053855896,0.519
692,2.0164055824279785,0.525
693,2.014265775680542,0.528
694,1.995147705078125,0.536
695,1.9892752170562744,0.55
696,2.0198769569396973,0.558
697,1.9823675155639648,0.566
698,1.9689788818359375,0.57
699,1.9519022703170776,0.573
700,1.965671420097351,0.577
701,2.055575132369995,0.576
702,1.9747647047042847,0.581
703,1.9938968420028687,0.586
704,1.979763150215149,0.586
705,1.9877824783325195,0.584
706,2.0701417922973633,0.583
707,1.9729615449905396,0.586
708,1.9731508493423462,0.594
709,1.9898632764816284,0.6
710,1.9766123294830322,0.604
711,2.0006208419799805,0.608
712,1.9458330869674683,0.609
713,1.9953583478927612,0.613
714,1.9972753524780273,0.608
715,2.099813461303711,0.609
716,1.9503211975097656,0.613
717,1.9716484546661377,0.615
718,2.0504658222198486,0.618
719,1.9464151859283447,0.618
720,1.9682673215866089,0.615
721,1.994740605354309,0.617
722,1.9614382982254028,0.617
723,1.9114779233932495,0.621
724,1.9829858541488647,0.623
725,2.07414174079895,0.622
726,1.985638976097107,0.622
727,1.957759141921997,0.627
728,1.939763069152832,0.631
729,1.9564764499664307,0.633
730,2.0768134593963623,0.634
731,2.0167503356933594,0.635
732,1.9435560703277588,0.632
733,1.9789941310882568,0.634
734,1.945580244064331,0.631
735,2.0204918384552,0.635
736,2.0272536277770996,0.632
737,1.9675780534744263,0.635
738,1.974236249923706,0.634
739,2.041469097137451,0.633
740,2.04252028465271,0.633
741,1.9585087299346924,0.628
742,1.9832909107208252,0.629
743,1.9665414094924927,0.628
744,2.015280246734619,0.627
745,1.9965381622314453,0.624
746,1.927807092666626,0.624
747,1.9926331043243408,0.622
748,1.9335224628448486,0.617
749,1.9658102989196777,0.608
750,1.9347397089004517,0.607
751,2.0061769485473633,0.601
752,1.9869012832641602,0.6
753,2.000088930130005,0.596
754,2.0862653255462646,0.594
755,2.002394199371338,0.591
756,1.9456226825714111,0.586
757,1.9615304470062256,0.585
758,1.9406440258026123,0.583
759,1.952771782875061,0.582
760,1.9648592472076416,0.581
761,1.923607349395752,0.582
762,1.9984737634658813,0.58
763,1.9631047248840332,0.577
764,1.9690773487091064,0.576
765,2.02925968170166,0.574
766,2.035118579864502,0.574
767,1.98667573928833,0.575
768,2.006315231323242,0.576
769,1.9615356922149658,0.576
770,1.9741036891937256,0.575
771,1.943689227104187,0.575
772,1.978869915008545,0.572
773,1.9719018936157227,0.573
774,1.950829267501831,0.573
775,1.988555908203125,0.573
776,2.00427508354187,0.572
777,1.9961495399475098,0.572
778,2.032003164291382,0.572
779,1.9977436065673828,0.571
780,1.9714115858078003,0.572
781,2.0140185356140137,0.57
782,1.9786338806152344,0.572
783,1.9837028980255127,0.567
784,1.9995431900024414,0.564
785,1.9573942422866821,0.558
786,1.9752072095870972,0.556
787,1.9614301919937134,0.556
788,2.001922130584717,0.555
789,2.0128509998321533,0.554
790,1.9744088649749756,0.553
791,1.9982812404632568,0.554
792,2.0026373863220215,0.554
793,2.0740537643432617,0.556
794,1.996392011642456,0.561
795,1.9766838550567627,0.559
796,2.0585367679595947,0.557
797,1.9885932207107544,0.558
798,2.0178401470184326,0.558
799,2.009981155395508,0.56
800,1.9523491859436035,0.562
801,1.954809308052063,0.559
802,1.9398550987243652,0.556
803,2.002279758453369,0.55
804,1.9621211290359497,0.548
805,1.9898452758789062,0.545
806,1.9734528064727783,0.539
807,1.9978837966918945,0.536
808,1.991241693496704,0.534
809,1.9377799034118652,0.531
810,1.9848134517669678,0.531
811,2.004163980484009,0.532
812,1.9940589666366577,0.531
813,1.9762550592422485,0.534
814,1.949733018875122,0.536
815,1.978067398071289,0.537
816,2.0132272243499756,0.539
817,1.9998342990875244,0.544
818,1.9514615535736084,0.544
819,2.051542043685913,0.545
820,1.9404942989349365,0.549
821,2.002845525741577,0.551
822,1.9432398080825806,0.554
823,1.9356913566589355,0.559
824,1.9460846185684204,0.56
825,1.9605095386505127,0.562
826,1.9830414056777954,0.562
827,2.013557195663452,0.573
828,1.9281964302062988,0.575
829,1.9761890172958374,0.576
830,1.9214811325073242,0.576
831,1.916536808013916,0.573
832,1.9637237787246704,0.575
833,1.9810491800308228,0.574
834,2.0196433067321777,0.568
835,1.9650473594665527,0.564
836,1.9819469451904297,0.559
837,1.9378547668457031,0.555
838,1.9658781290054321,0.555
839,1.9441547393798828,0.553
840,1.966830849647522,0.556
841,1.960870385169983,0.554
842,2.056830406188965,0.552
843,1.9356942176818848,0.551
844,2.010354995727539,0.549
845,1.9065909385681152,0.549
846,1.9241143465042114,0.55
847,1.9902691841125488,0.547
848,1.9563195705413818,0.545
849,2.0193588733673096,0.546
850,1.9769494533538818,0.544
851,1.9917938709259033,0.544
852,2.005289316177368,0.546
853,1.9458868503570557,0.544
854,1.9768598079681396,0.542
855,1.9646764993667603,0.542
856,1.998487114906311,0.54
857,1.9187865257263184,0.536
858,1.9922751188278198,0.533
859,1.99932062625885,0.529
860,2.0153160095214844,0.524
861,2.0079872608184814,0.527
862,1.9907703399658203,0.525
863,1.965261459350586,0.522
864,1.9889752864837646,0.52
865,1.9796420335769653,0.521
866,1.9297163486480713,0.52
867,2.0441982746124268,0.52
868,1.9999375343322754,0.517
869,1.9812350273132324,0.517
870,1.9999326467514038,0.516
871,1.9525800943374634,0.517
872,1.9377461671829224,0.518
873,1.940372347831726,0.522
874,1.995463490486145,0.52
875,2.00808048248291,0.52
876,2.0010523796081543,0.519
877,2.022670030593872,0.518
878,1.9122482538223267,0.521
879,1.9184917211532593,0.521
880,1.9857439994812012,0.521
881,1.96000075340271,0.521
882,1.9640003442764282,0.522
883,1.9994205236434937,0.52
884,1.967616081237793,0.522
885,1.9540895223617554,0.522
886,1.8990626335144043,0.522
887,1.9870989322662354,0.522
888,2.0446982383728027,0.527
889,2.041541337966919,0.528
890,1.9915690422058105,0.531
891,1.9966816902160645,0.534
892,1.9536195993423462,0.537
893,1.9075714349746704,0.537
894,1.9483997821807861,0.539
895,2.0162172317504883,0.54
896,2.002984046936035,0.543
897,1.9785819053649902,0.543
898,1.9762452840805054,0.542
899,1.9598186016082764,0.54
900,2.0282955169677734,0.543
901,1.9613393545150757,0.55
902,2.0066425800323486,0.549
903,1.962752103805542,0.549
904,1.9481639862060547,0.547
905,1.960755467414856,0.548
906,1.9229847192764282,0.541
907,2.025339126586914,0.542
908,1.992558240890503,0.54
909,1.954295039176941,0.541
910,2.045607805252075,0.538
911,1.988883137702942,0.537
912,1.972167730331421,0.537
913,1.9606027603149414,0.538
914,2.006423234939575,0.539
915,1.9707123041152954,0.543
916,1.9424068927764893,0.544
917,1.961690068244934,0.544
918,1.9502429962158203,0.547
919,1.9802284240722656,0.548
920,2.038374662399292,0.548
921,1.920243740081787,0.546
922,1.9846253395080566,0.542
923,1.891149878501892,0.541
924,1.9902194738388062,0.544
925,1.9782660007476807,0.545
926,2.0440561771392822,0.543
927,1.9441314935684204,0.539
928,1.9693496227264404,0.537
929,1.9405510425567627,0.536
930,1.9229655265808105,0.532
931,1.9009952545166016,0.532
932,1.9781460762023926,0.531
933,1.9874026775360107,0.53
934,1.9513659477233887,0.532
935,1.910994529724121,0.529
936,1.9883924722671509,0.529
937,1.9854261875152588,0.53
938,2.0023794174194336,0.529
939,1.9621609449386597,0.527
940,2.0265164375305176,0.525
941,1.9281482696533203,0.524
942,1.9139647483825684,0.525
943,1.932786226272583,0.526
944,1.95096755027771,0.529
945,1.9023643732070923,0.53
946,1.9225963354110718,0.534
947,1.902869701385498,0.537
948,1.991164207458496,0.538
949,1.9643909931182861,0.536
950,1.980471134185791,0.537
951,1.9295673370361328,0.536
952,2.008167028427124,0.539
953,2.0364561080932617,0.54
954,1.934529423713684,0.542
955,1.934093952178955,0.543
