epoch,loss,acc
0,2.312209129333496,0.1
1,2.314605951309204,0.1
2,2.3156814575195312,0.1
3,2.2778520584106445,0.1
4,2.3151166439056396,0.1
5,2.2943644523620605,0.1
6,2.3120787143707275,0.1
7,2.283634901046753,0.1
8,2.306950569152832,0.1
9,2.3159947395324707,0.1
10,2.30136775970459,0.1
11,2.3066442012786865,0.1
12,2.288611650466919,0.1
13,2.2971978187561035,0.1
14,2.3231606483459473,0.1
15,2.309781074523926,0.1
16,2.3119468688964844,0.1
17,2.3217060565948486,0.1
18,2.321894645690918,0.1
19,2.3074755668640137,0.1
20,2.3032736778259277,0.1
21,2.2995800971984863,0.1
22,2.3081600666046143,0.1
23,2.322352409362793,0.1
24,2.3024630546569824,0.1
25,2.281646490097046,0.1
26,2.301856756210327,0.1
27,2.296541929244995,0.1
28,2.303236961364746,0.1
29,2.3079872131347656,0.1
30,2.2831430435180664,0.1
31,2.308713912963867,0.1
32,2.301424503326416,0.1
33,2.303175687789917,0.1
34,2.3021581172943115,0.1
35,2.304920196533203,0.1
36,2.3181653022766113,0.1
37,2.2926106452941895,0.1
38,2.3062591552734375,0.1
39,2.299147844314575,0.1
40,2.302332639694214,0.1
41,2.312638282775879,0.1
42,2.29339599609375,0.1
43,2.3216075897216797,0.1
44,2.3305842876434326,0.1
45,2.301231622695923,0.1
46,2.314284563064575,0.1
47,2.3005805015563965,0.1
48,2.3072822093963623,0.1
49,2.299862861633301,0.1
50,2.314541816711426,0.1
51,2.3014166355133057,0.1
52,2.282038927078247,0.1
53,2.324066400527954,0.1
54,2.30309796333313,0.1
55,2.295607805252075,0.1
56,2.299607515335083,0.1
57,2.305551052093506,0.1
58,2.300293207168579,0.1
59,2.316288709640503,0.1
60,2.300863265991211,0.1
61,2.29201078414917,0.1
62,2.309852123260498,0.102
63,2.3029401302337646,0.103
64,2.3108999729156494,0.104
65,2.2947638034820557,0.107
66,2.298875570297241,0.112
67,2.3006434440612793,0.116
68,2.3038196563720703,0.113
69,2.2903566360473633,0.114
70,2.2958223819732666,0.114
71,2.311330556869507,0.114
72,2.2912895679473877,0.114
73,2.2967751026153564,0.125
74,2.29215145111084,0.127
75,2.3121211528778076,0.117
76,2.300440788269043,0.115
77,2.306164026260376,0.115
78,2.2986114025115967,0.115
79,2.3034169673919678,0.116
80,2.3062057495117188,0.11
81,2.291863203048706,0.109
82,2.3129758834838867,0.105
83,2.3084287643432617,0.101
84,2.3005197048187256,0.101
85,2.311697006225586,0.101
86,2.287519931793213,0.101
87,2.2910001277923584,0.1
88,2.2966272830963135,0.1
89,2.3075339794158936,0.1
90,2.296823501586914,0.1
91,2.3056159019470215,0.1
92,2.2795491218566895,0.1
93,2.3089892864227295,0.1
94,2.2973198890686035,0.1
95,2.3062939643859863,0.1
96,2.3039016723632812,0.1
97,2.2905807495117188,0.1
98,2.3011763095855713,0.1
99,2.3004157543182373,0.1
100,2.2976930141448975,0.1
101,2.3014743328094482,0.1
102,2.3005738258361816,0.1
103,2.299159526824951,0.1
104,2.2997570037841797,0.1
105,2.3096437454223633,0.1
106,2.2958104610443115,0.1
107,2.292872190475464,0.1
108,2.3091301918029785,0.1
109,2.296950101852417,0.1
110,2.298581600189209,0.1
111,2.2872495651245117,0.1
112,2.2957675457000732,0.1
113,2.3014066219329834,0.1
114,2.3098080158233643,0.1
115,2.293156862258911,0.1
116,2.2864387035369873,0.1
117,2.3005805015563965,0.1
118,2.307373046875,0.1
119,2.305353879928589,0.1
120,2.307558059692383,0.1
121,2.304868698120117,0.1
122,2.3120408058166504,0.1
123,2.3060801029205322,0.1
124,2.289332389831543,0.1
125,2.308488130569458,0.1
126,2.2952845096588135,0.1
127,2.2836930751800537,0.1
128,2.312514066696167,0.1
129,2.3062241077423096,0.1
130,2.287217855453491,0.1
131,2.3047966957092285,0.1
132,2.3008062839508057,0.1
133,2.2957921028137207,0.1
134,2.294609308242798,0.1
135,2.305711269378662,0.1
136,2.2975411415100098,0.1
137,2.2918941974639893,0.1
138,2.2922446727752686,0.1
139,2.294951915740967,0.101
140,2.2982771396636963,0.101
141,2.2972512245178223,0.105
142,2.3007452487945557,0.113
143,2.3042097091674805,0.133
144,2.2957160472869873,0.151
145,2.2981457710266113,0.162
146,2.3016576766967773,0.172
147,2.2991275787353516,0.172
148,2.304215908050537,0.177
149,2.297386646270752,0.179
150,2.2916040420532227,0.175
151,2.2963109016418457,0.17
152,2.2933363914489746,0.163
153,2.2842373847961426,0.163
154,2.2854716777801514,0.161
155,2.296769857406616,0.153
156,2.292663812637329,0.141
157,2.306286334991455,0.131
158,2.295548677444458,0.127
159,2.290567636489868,0.124
160,2.291048049926758,0.127
161,2.2950243949890137,0.127
162,2.2992966175079346,0.131
163,2.2777724266052246,0.135
164,2.3038461208343506,0.138
165,2.3041868209838867,0.141
166,2.3016324043273926,0.141
167,2.293245315551758,0.137
168,2.300506353378296,0.131
169,2.295344352722168,0.124
170,2.2883663177490234,0.119
171,2.3002030849456787,0.116
172,2.2884323596954346,0.113
173,2.2969541549682617,0.11
174,2.2977371215820312,0.109
175,2.3008079528808594,0.102
176,2.3032522201538086,0.102
177,2.2988479137420654,0.102
178,2.298987865447998,0.102
179,2.301844835281372,0.102
180,2.291396141052246,0.102
181,2.2949700355529785,0.103
182,2.283608913421631,0.109
183,2.293255090713501,0.11
184,2.2821614742279053,0.111
185,2.2971160411834717,0.113
186,2.305742025375366,0.116
187,2.285954475402832,0.121
188,2.2890384197235107,0.123
189,2.2921295166015625,0.132
190,2.309875965118408,0.14
191,2.293287754058838,0.146
192,2.2897229194641113,0.155
193,2.2954838275909424,0.167
194,2.302747964859009,0.178
195,2.2902772426605225,0.181
196,2.288630485534668,0.186
197,2.293747901916504,0.182
198,2.2935268878936768,0.181
199,2.300318717956543,0.177
200,2.297816753387451,0.175
201,2.3001456260681152,0.172
202,2.2899882793426514,0.172
203,2.2921524047851562,0.173
204,2.297839403152466,0.174
205,2.305338144302368,0.17
