epoch,loss,test_loss(cost),wight,n_grad
18, 470.36806637211754, 401.42126891051754, [ 0.26686401 40.52960575 -0.30935844], [0.65405572 3.34985049 4.39812652]
19, 357.5562008117902, 401.192369315973, [ 0.33884266 40.47816145 -0.23884224], [ 7.19786492 -5.14442986  7.05161976]
20, 538.6968942574023, 401.2888591207333, [ 0.38395302 40.49623439 -0.17500056], [4.51103659 1.80729431 6.38416838]
21, 436.0904506401923, 401.2559689495088, [ 0.3619506  40.52104991 -0.12078052], [-2.20024174  2.48155143  5.42200407]
22, 366.05327587805283, 400.69690663109554, [ 0.39604127 40.39475947 -0.12555108], [  3.40906684 -12.62904374  -0.47705681]
23, 574.3255039110718, 401.1311640254699, [ 0.35128248 40.44961352 -0.26465463], [ -4.47587964   5.48540541 -13.91035437]
24, 371.7596468747955, 401.0230466277164, [ 0.42229617 40.40725763 -0.21930096], [ 7.10136942 -4.23558972  4.53536682]
25, 378.1343578010373, 400.47634697745735, [ 0.35483602 40.36749124 -0.14562331], [-6.74601528 -3.97663836  7.36776463]
26, 328.9628177443112, 400.74923069241385, [ 0.36682937 40.40038802 -0.18177727], [ 1.19933544  3.28967784 -3.61539593]
27, 328.68590914301194, 400.83679285301463, [ 0.39738915 40.42360192 -0.11838955], [3.05597738 2.32139023 6.33877235]
28, 471.2339204677735, 400.40340892771616, [ 0.34350944 40.35366511 -0.1609821 ], [-5.38797021 -6.99368112 -4.25925482]
29, 408.9701016118244, 400.0391756607493, [ 0.32550193 40.27456312 -0.20206891], [-1.80075181 -7.91019952 -4.10868139]
30, 428.3106474192745, 400.0340153186473, [ 0.38473031 40.2473167  -0.18115595], [ 5.9228386  -2.72464191  2.09129601]
31, 440.9252770939958, 400.37903862970524, [ 0.39082375 40.29051008 -0.23804623], [ 0.60934408  4.31933802 -5.6890274 ]
32, 389.4390450060241, 400.59477955734764, [ 0.40131899 40.32203188 -0.25145437], [ 1.04952416  3.15218007 -1.34081487]
33, 324.9438555203683, 400.7939517953548, [ 0.44341872 40.38428183 -0.13092779], [ 4.20997304  6.22499505 12.0526589 ]
34, 473.0129757325782, 400.4128665697585, [ 0.38161429 40.33963295 -0.14600558], [-6.18044318 -4.46488808 -1.50777952]
35, 367.5020150144503, 400.40896832846323, [ 0.3831163  40.34944128 -0.1152211 ], [0.15020092 0.98083275 3.07844801]
36, 457.1564925767052, 401.1003105487484, [ 0.45757948 40.45768419 -0.06630779], [ 7.44631785 10.82429171  4.89133128]
37, 362.5862021645927, 401.2680974672201, [ 0.43493567 40.5018773  -0.06683866], [-2.26438069  4.41931097 -0.05308687]
38, 475.1650823136657, 401.5622294748993, [ 0.39827377 40.54849952 -0.14882968], [-3.66619035  4.66222149 -8.19910218]
39, 307.76188892162054, 401.61022062455197, [ 0.3442098  40.56589561 -0.20392988], [-5.40639702  1.73960908 -5.51001979]
40, 301.2433465052134, 401.25809237204163, [ 0.34501596 40.48772291 -0.23757496], [ 0.08061628 -7.81727021 -3.3645083 ]
41, 402.54464808336166, 401.3183508083923, [ 0.38334531 40.46571849 -0.2692002 ], [ 3.83293508 -2.20044133 -3.16252362]
42, 529.1106437590197, 401.3782159663294, [ 0.35073904 40.44671186 -0.38187804], [ -3.26062701  -1.90066368 -11.26778418]
43, 410.2510970435897, 401.79501118664166, [ 0.3803165  40.53213732 -0.32816731], [2.95774531 8.54254653 5.3710729 ]
44, 381.23225226098026, 401.84370793356743, [ 0.31237708 40.56133556 -0.36461662], [-6.79394141  2.9198243  -3.64493168]
45, 419.23377627654327, 401.8654191604262, [ 0.33766256 40.5775922  -0.30336052], [2.5285474  1.62566315 6.12561097]
46, 363.1247944672837, 401.9442755245072, [ 0.32735724 40.59587004 -0.30642779], [-1.03053215  1.82778428 -0.30672721]
47, 511.01196250303605, 401.8528940941507, [ 0.35683059 40.51858397 -0.41313073], [  2.9473351   -7.72860693 -10.67029378]
48, 355.6596914700725, 402.1564628376151, [ 0.36803449 40.54540999 -0.4638171 ], [ 1.12039012  2.68260243 -5.0686377 ]
49, 405.8582593553697, 402.25766385671915, [ 0.29966427 40.6408699  -0.36763196], [-6.83702173  9.54599087  9.61851448]
50, 496.3909638171335, 401.52509180614004, [ 0.35504788 40.51697529 -0.27614314], [  5.53836055 -12.38946128   9.14888183]
51, 518.5091966830437, 401.208716084796, [ 0.31632571 40.48453145 -0.26053687], [-3.87221683 -3.24438387  1.56062646]
52, 335.32912750557045, 401.28563142251477, [ 0.2691175  40.55333157 -0.17856789], [-4.72082105  6.88001233  8.19689866]
53, 334.5579869294413, 401.5233051219449, [ 0.28575866 40.60102991 -0.14175639], [1.66411618 4.76983386 3.68114951]
54, 529.5542468950837, 401.32953548488626, [ 0.21494906 40.56784365 -0.23168896], [-7.0809602  -3.31862665 -8.99325659]
55, 294.4221354158704, 401.44176300708716, [ 0.19311231 40.59834626 -0.23105664], [-2.18367429  3.05026186  0.06323229]
56, 251.19524147046187, 401.2790208571559, [ 0.19520733 40.57080641 -0.22341263], [ 0.20950191 -2.75398547  0.76440029]
57, 426.1159668627307, 401.34849487261874, [ 0.20559857 40.57083008 -0.24456888], [ 1.03912377  0.00236743 -2.1156247 ]
58, 302.36371367086815, 401.20005008618625, [ 0.26705921 40.55006772 -0.14592423], [ 6.14606375 -2.07623619  9.86446507]
59, 402.897614146208, 400.74909618765827, [ 0.21787594 40.49127944 -0.14323284], [-4.91832678 -5.87882841  0.26913921]
60, 382.1544272045563, 400.9005871288053, [ 0.23625209 40.53464188 -0.07080813], [1.8376151  4.33624428 7.24247086]
61, 194.50438473118476, 401.18747402379756, [ 0.27609813 40.5633964  -0.08553851], [ 3.98460374  2.87545165 -1.47303783]
62, 261.2642714708264, 401.11503199583495, [ 0.24839471 40.5688313  -0.06842266], [-2.77034143  0.54349041  1.71158501]
63, 528.6892040112937, 401.3004721024957, [ 2.65806630e-01  4.06060756e+01 -2.87636305e-02], [1.74119161 3.72443365 3.96590261]
64, 349.2860559427016, 401.2742087490255, [ 0.32836861 40.5640764  -0.05179004], [ 6.25619763 -4.1999238  -2.30264129]
65, 468.3204964604653, 401.1061316928297, [ 0.39927929 40.49078871 -0.06817538], [ 7.09106857 -7.32876932 -1.63853386]
66, 233.9890181584834, 401.1607276910425, [ 0.41790792 40.46968147 -0.13002417], [ 1.86286259 -2.11072374 -6.18487912]
67, 438.8713455441992, 401.92768066420945, [ 0.45881686 40.5683324  -0.18785297], [ 4.09089418  9.86509345 -5.78287951]
68, 438.2076457637256, 401.81404614361827, [ 0.4341713  40.55920723 -0.19331965], [-2.46455585 -0.91251723 -0.54666863]
69, 237.05109642529834, 401.8062757488361, [ 0.40026826 40.56371368 -0.22685599], [-3.39030385  0.45064465 -3.35363306]
70, 360.86342724546785, 402.3037957184159, [ 0.44352952 40.63265049 -0.22007283], [4.32612549 6.89368134 0.67831549]
71, 255.18713037869958, 402.75602936528924, [ 0.42949188 40.71344364 -0.23646514], [-1.40376407  8.07931472 -1.63923082]
72, 339.82696000324245, 402.34328153456903, [ 0.36928934 40.62818506 -0.3504159 ], [ -6.02025389  -8.52585796 -11.3950763 ]
73, 332.37044304366896, 401.75588247105145, [ 0.35317479 40.54135147 -0.32346229], [-1.61145459 -8.68335875  2.69536105]
74, 329.505858688649, 402.29514756087514, [ 0.36032823 40.5872778  -0.43648648], [  0.71534373   4.59263282 -11.30241873]
75, 417.8437563562166, 402.72671625669506, [ 0.33498432 40.68236775 -0.42413891], [-2.53439072  9.50899541  1.23475719]
76, 461.85861525597596, 402.7950838764334, [ 0.21956397 40.73254419 -0.46176476], [-11.54203478   5.01764378  -3.76258505]
77, 375.8175255570944, 403.58239461643336, [ 0.30352403 40.81821246 -0.4836547 ], [ 8.39600504  8.56682675 -2.18899452]
78, 425.0915133850984, 403.5424625674558, [ 0.37446686 40.75483496 -0.53462949], [ 7.09428363 -6.33774941 -5.09747851]
79, 458.66417153703134, 403.71696216991324, [ 0.3051401  40.79825965 -0.57792023], [-6.93267619  4.34246898 -4.32907436]
80, 407.8968271894422, 403.5333955951977, [ 0.31043218 40.74601379 -0.61734848], [ 0.5292081  -5.22458688 -3.94282446]
81, 421.352061369993, 404.125169287614, [ 0.4101741  40.74898691 -0.71352445], [ 9.97419205  0.29731243 -9.61759719]
82, 354.7968103878634, 403.46154386255614, [ 0.4168685  40.67270585 -0.63072171], [ 0.66943978 -7.62810554  8.28027391]
83, 345.2155062129004, 402.74953905276277, [ 0.32383079 40.62469276 -0.57132324], [-9.30377076 -4.80130926  5.93984708]
84, 351.64649084784674, 402.4770585116284, [ 0.30488738 40.60594138 -0.52886197], [-1.89434073 -1.87513825  4.24612724]
85, 331.2034927851806, 402.2930774795464, [ 0.28776959 40.58445344 -0.52235598], [-1.71177935 -2.14879422  0.65059804]
86, 339.1625289985092, 401.7917572555777, [ 0.25332732 40.55203343 -0.43194686], [-3.44422663 -3.2420008   9.0409125 ]
87, 359.78226723254215, 401.2417780168733, [ 0.20004996 40.48334742 -0.41570139], [-5.32773613 -6.86860058  1.62454693]
88, 322.0951159257539, 401.4379296639464, [ 0.20154375 40.51817018 -0.41799328], [ 0.14937857  3.48227563 -0.22918939]
89, 472.22234097519356, 401.51152863167374, [ 0.22269806 40.55320956 -0.34448616], [2.11543125 3.50393783 7.35071233]
90, 452.68970108652763, 401.93458332968754, [ 0.19024448 40.6694523  -0.27885243], [-3.24535816 11.6242746   6.56337351]
91, 357.7831413270646, 401.4755332189628, [ 0.23399365 40.5620347  -0.29304018], [  4.374917   -10.74176067  -1.41877494]
92, 300.3608469990556, 401.57733558884405, [ 0.21937898 40.5549914  -0.37273271], [-1.46146735 -0.70432941 -7.96925327]
93, 422.3537745351941, 401.39440654504085, [ 0.1746853  40.56634436 -0.31443268], [-4.46936739  1.13529574  5.83000321]
94, 477.5022814251059, 401.54749790671355, [ 0.18825491 40.59695785 -0.29126826], [1.35696102 3.06134932 2.31644188]
95, 412.24386313887874, 402.43478903309546, [ 0.34116925 40.67544068 -0.3081137 ], [15.29143382  7.84828295 -1.68454386]
96, 407.9130747349176, 402.2964555603992, [ 0.29267173 40.67383093 -0.31060903], [-4.8497516  -0.16097493 -0.24953334]
97, 390.37015459361675, 401.5262335060832, [ 0.27647046 40.5454452  -0.30616633], [ -1.62012735 -12.83857293   0.44426974]
98, 255.37826129749917, 401.6826159395998, [ 0.31764755 40.53112542 -0.35978201], [ 4.11770892 -1.43197833 -5.36156794]
99, 383.022424868349, 402.268145912076, [ 0.34360905 40.60702696 -0.40018759], [ 2.59614973  7.59015335 -4.04055744]
100, 245.66649450303586, 402.6303963598168, [ 0.36884713 40.66131524 -0.39367123], [2.52380798 5.42882855 0.6516353 ]
101, 653.427533822093, 403.5540052111106, [ 0.58929202 40.66827384 -0.47104273], [22.04448926  0.69586018 -7.73714938]
102, 432.35412779743905, 403.6415140428006, [ 0.59356732 40.68920836 -0.4531391 ], [0.42753013 2.09345145 1.79036282]
103, 483.4287125988632, 403.6660971635423, [ 0.47423094 40.77448463 -0.42004929], [-11.93363825   8.52762767   3.30898087]
104, 301.6519169577243, 403.97975108742, [ 0.56051693 40.7848469  -0.41032758], [8.62859932 1.03622683 0.97217095]
105, 316.7596972933507, 404.08667982286215, [ 0.54505832 40.82766841 -0.36998819], [-1.54586106  4.28215037  4.0339388 ]
106, 331.60570323423985, 403.1841025443885, [ 0.43699366 40.75869042 -0.30247552], [-10.80646656  -6.89779898   6.75126766]
107, 343.8079602079725, 403.3694114904499, [ 0.38632924 40.80389623 -0.33285947], [-5.06644142  4.52058105 -3.03839534]
108, 328.0393186366714, 403.32293228132653, [ 0.41527032 40.80744416 -0.26345151], [2.89410815 0.35479302 6.94079628]
109, 338.5408227614814, 403.62770278588357, [ 0.35578858 40.87740688 -0.28875069], [-5.94817458  6.99627271 -2.52991829]
110, 312.2380930773055, 403.6124984996282, [ 0.38082596 40.85525487 -0.31062429], [ 2.50373822 -2.21520138 -2.18736052]
111, 336.710730499334, 403.4176858683976, [ 0.41457604 40.79873513 -0.33103825], [ 3.37500802 -5.65197361 -2.04139574]
112, 354.23967829527214, 403.46895216243007, [ 0.3317945  40.87832967 -0.2429717 ], [-8.27815369  7.95945407  8.80665494]
113, 375.83922606458225, 403.3930760579622, [ 0.30586213 40.84270161 -0.34101508], [-2.59323697 -3.56280686 -9.80433737]
114, 429.68644321452587, 402.7951933525812, [ 0.19168584 40.80157767 -0.31835989], [-11.41762919  -4.11239338   2.26551812]
115, 382.8071512141007, 402.8337957979436, [ 0.21265708 40.80141636 -0.3121806 ], [ 2.09712418 -0.01613159  0.61792962]
116, 462.31044528003423, 403.54748931541536, [ 0.23845517 40.88299603 -0.380151  ], [ 2.5798086   8.15796775 -6.7970398 ]
117, 355.00776949403036, 402.79480297770874, [ 0.18471744 40.75964115 -0.43344153], [ -5.37377272 -12.33548791  -5.32905356]
118, 485.2407551793762, 402.8073016528458, [ 0.10791346 40.79976136 -0.41770657], [-7.68039799  4.01202015  1.57349604]
119, 324.7699363094882, 402.5431628844352, [ 0.16652466 40.73088779 -0.41781231], [ 5.86111953 -6.88735634 -0.01057381]
120, 371.64389516718734, 402.6101873484866, [ 0.2018367  40.76137702 -0.33096519], [3.53120406 3.04892299 8.68471174]
121, 424.7527508246791, 402.5896472062201, [ 0.14979905 40.76325241 -0.37427345], [-5.2037645   0.18753893 -4.33082577]
122, 393.1316888466086, 403.0669123896727, [ 0.25048004 40.75387904 -0.48777159], [ 10.06809902  -0.93733692 -11.34981446]
123, 311.28080965968303, 402.8390857149319, [ 0.25303688 40.69908496 -0.52021399], [ 0.25568366 -5.47940855 -3.24423949]
124, 332.17226293547793, 402.73462806394724, [ 0.1818078  40.69428956 -0.56164451], [-7.12290794 -0.47953973 -4.14305163]
125, 323.3585747088513, 402.13083099129983, [ 0.19987705 40.60279379 -0.51137882], [ 1.80692472 -9.14957685  5.02656834]
126, 325.078254038936, 401.6319309236913, [ 0.28553598 40.50806018 -0.42823471], [ 8.56589333 -9.47336115  8.31441083]
127, 395.3658824701008, 401.2929366930002, [ 0.30439237 40.45386273 -0.38541593], [ 1.88563911 -5.41974511  4.28187882]
128, 307.30337930022296, 401.9917466676439, [ 0.32530347 40.55448553 -0.42717169], [ 2.0911098  10.06228012 -4.17557671]
129, 434.5862812267511, 402.3432402462703, [ 0.38984337 40.56307506 -0.47407737], [ 6.45399028  0.85895252 -4.69056723]
130, 413.194911359133, 401.8690440817477, [ 0.36009718 40.49820701 -0.45997663], [-2.97461913 -6.48680416  1.4100737 ]
131, 305.8116338571299, 402.2475307152834, [ 0.41511437 40.51687647 -0.50460318], [ 5.50171924  1.86694572 -4.46265557]
132, 325.12322730713424, 402.327648270257, [ 0.4198519  40.50903791 -0.54503491], [ 0.47375257 -0.78385642 -4.04317231]
133, 368.6908730472516, 402.1209800345797, [ 0.45762253 40.42710817 -0.58448076], [ 3.77706261 -8.19297379 -3.94458491]
134, 347.1291001787672, 402.4084240579872, [ 0.45476026 40.41974793 -0.6994046 ], [ -0.28622633  -0.73602406 -11.49238419]
135, 453.8135935738396, 402.683344009816, [ 0.56977303 40.36129412 -0.76228812], [11.5012772  -5.84538037 -6.28835181]
136, 469.9554254539795, 402.04869299249077, [ 0.53602344 40.32274005 -0.65550103], [-3.3749598  -3.85540761 10.67870841]
137, 374.6914592284618, 402.77831777689534, [ 0.54612015 40.47070727 -0.63445423], [ 1.00967178 14.79672257  2.10467991]
138, 389.23382530562577, 402.66601543690405, [ 0.58295968 40.42200828 -0.64047767], [ 3.68395282 -4.86989969 -0.60234339]
139, 342.8373880090153, 402.4051807868187, [ 0.51359279 40.43974245 -0.59841875], [-6.93668948  1.77341734  4.20589146]
140, 258.9154663358306, 403.00183217442617, [ 0.56263307 40.54396388 -0.55577509], [ 4.9040279  10.42214274  4.26436594]
141, 356.0292591591827, 402.5418302838983, [ 0.43239556 40.52576477 -0.57635257], [-13.02375068  -1.81991057  -2.05774743]
142, 448.37779665050226, 402.3421042208493, [ 0.45026268 40.44708914 -0.63373588], [ 1.78671158 -7.86756306 -5.73833162]
143, 452.3295622698652, 401.77909368641116, [ 0.35648949 40.3813853  -0.65511626], [-9.37731872 -6.57038433 -2.13803812]
144, 347.9450485400835, 402.0843785946319, [ 0.28029912 40.46691688 -0.6824523 ], [-7.61903635  8.55315854 -2.73360393]
145, 356.86327039898634, 402.09653154679245, [ 0.27719882 40.46887201 -0.68599926], [-0.3100306   0.19551301 -0.35469566]
146, 466.0819287026115, 401.85833466173113, [ 0.23526367 40.46937915 -0.64278888], [-4.19351509  0.05071353  4.32103855]
147, 382.96068095570575, 401.86702298337053, [ 0.14660743 40.51679064 -0.63792062], [-8.86562417  4.74114863  0.48682561]
148, 334.90520982241827, 401.586111223719, [ 0.09748968 40.47474022 -0.66074605], [-4.91177453 -4.20504179 -2.28254333]
149, 245.94345360288557, 401.5042487282036, [ 0.05762922 40.45845719 -0.6949499 ], [-3.98604578 -1.62830293 -3.42038509]
150, 277.38125142711766, 402.17157287990324, [ 0.1258841  40.50834758 -0.7733536 ], [ 6.82548814  4.98903949 -7.8403692 ]
151, 394.42525060279104, 401.92815572920574, [ 0.08706437 40.53760289 -0.67089991], [-3.88197355  2.92553107 10.24536882]
152, 353.52029939141704, 401.7793284261702, [ 0.07639671 40.48269785 -0.72937649], [-1.06676597 -5.49050482 -5.84765807]
153, 433.81186631795526, 402.22435909270183, [ 0.27363845 40.46065471 -0.74598775], [19.72417438 -2.20431367 -1.6611258 ]
154, 493.3604408582559, 401.86858482871787, [ 0.25714912 40.41534408 -0.72198418], [-1.64893345 -4.53106334  2.40035616]
155, 414.40929523510914, 401.57384060185143, [ 0.23184874 40.36032164 -0.74052194], [-2.53003767 -5.50224338 -1.85377539]
156, 351.8927742460453, 401.63957073902304, [ 0.25982475 40.34993176 -0.7539579 ], [ 2.79760112 -1.03898824 -1.34359605]
157, 456.10420763629185, 401.4592277576814, [ 0.1991213  40.33759839 -0.76903103], [-6.07034509 -1.23333737 -1.50731293]
158, 368.83094628801314, 401.23924273884023, [ 0.17903281 40.33797116 -0.71373405], [-2.00884965  0.03727757  5.52969732]
159, 422.3372638459352, 401.25389597752786, [ 0.23003524 40.29199994 -0.74917111], [ 5.10024347 -4.59712224 -3.5437053 ]
160, 403.36791111180986, 401.26643931616695, [ 0.29217076 40.3048338  -0.67504759], [6.21355224 1.2833857  7.41235221]
161, 381.1683802059556, 401.3296801629587, [ 0.33327253 40.28468271 -0.69001308], [ 4.11017639 -2.01510879 -1.49654928]
162, 434.9236305755689, 401.84711839102755, [ 0.31948176 40.36531062 -0.74114364], [-1.37907628  8.06279172 -5.11305586]
163, 434.8159855795637, 401.43232719973827, [ 0.3495922  40.30227666 -0.67927308], [ 3.01104346 -6.30339632  6.18705603]
164, 298.41267433588496, 401.52162152070997, [ 0.38714814 40.340527   -0.60566717], [3.75559413 3.82503429 7.36059115]
165, 385.08466043626265, 401.73228110893643, [ 0.46376946 40.33907845 -0.59906382], [ 7.66213227 -0.14485524  0.66033443]
166, 454.0752052137105, 401.52726774088813, [ 0.431905   40.30909984 -0.61465452], [-3.18644643 -2.99786084 -1.55907037]
167, 261.4123272632838, 401.04729126122976, [ 0.44874587 40.23418149 -0.55501001], [ 1.68408675 -7.49183519  5.9644514 ]
168, 347.29438352985846, 400.8175519972416, [ 0.47839438 40.1773236  -0.53532891], [ 2.96485119 -5.68578936  1.96810968]
169, 415.1808971528997, 400.33925157763014, [ 0.39702487 40.1421777  -0.51235547], [-8.1369506  -3.51459029  2.2973444 ]
170, 373.91407783164703, 400.0798212529247, [ 0.43381755 40.06440116 -0.50530047], [ 3.67926745 -7.77765362  0.70549951]
171, 447.6276238217626, 399.66485301589876, [ 0.3591126  39.99788262 -0.5443378 ], [-7.47049479 -6.65185349 -3.90373241]
172, 323.64853746514194, 399.1871894700362, [ 0.26499217 39.98930317 -0.47938389], [-9.41204257 -0.8579455   6.49539102]
173, 287.6388374657624, 398.86192470683244, [ 0.22123065 39.89990063 -0.54531454], [-4.37615259 -8.94025358 -6.59306544]
174, 270.52803394716966, 399.17501359713503, [ 0.23229105 39.95852421 -0.55884736], [ 1.10603981  5.86235798 -1.35328147]
175, 247.61101233979898, 398.8464340991044, [ 0.19132553 39.89816883 -0.57162981], [-4.09655172 -6.03553792 -1.27824526]
176, 301.0739074062821, 399.3589009278655, [ 0.22758761 39.93542089 -0.66343035], [ 3.62620781  3.72520568 -9.18005374]
177, 428.39205872478897, 399.98526198886816, [ 0.15247831 40.03622793 -0.79188993], [ -7.51092968  10.08070356 -12.84595836]
178, 453.30531873558846, 399.7417552992803, [ 0.2028197  40.02184761 -0.68982162], [ 5.03413883 -1.43803205 10.2068312 ]
179, 407.3090351370839, 399.43804480746826, [ 0.22283027 39.99223816 -0.61083177], [ 2.00105683 -2.9609445   7.89898518]
180, 410.24032440497564, 399.3538156438257, [ 0.22801641 39.96029488 -0.62465653], [ 0.5186144  -3.19432783 -1.38247608]
181, 444.6745397907954, 399.4493490412075, [ 0.23846458 40.0194674  -0.55657587], [1.04481749 5.9172519  6.80806631]
182, 432.04197070743334, 399.63070099002084, [ 0.25806869 39.97951376 -0.66343079], [  1.96041078  -3.99536393 -10.68549281]
183, 436.97983398820827, 399.63182860656883, [ 0.22359938 40.02121129 -0.63386256], [-3.44693173  4.16975305  2.9568231 ]
184, 492.0701275395069, 399.516674532619, [ 0.14213979 40.07371763 -0.5853712 ], [-8.14595862  5.25063328  4.84913574]
185, 372.7963721213983, 399.4882462185524, [ 0.14527635 40.08146182 -0.55913361], [0.31365617 0.7744192  2.62375904]
186, 377.0891551310539, 399.7434850795826, [ 0.17679489 40.15752884 -0.49264525], [3.1518544  7.60670259 6.64883656]
187, 310.8595309723164, 399.97510102363793, [ 0.18772891 40.2133064  -0.46888696], [1.09340196 5.57775609 2.37582935]
188, 527.7712810782757, 399.9802679727191, [ 0.25285759 40.22512077 -0.37701851], [6.51286792 1.18143653 9.18684488]
189, 458.1749294626862, 399.7968802369558, [ 0.06732965 40.27291901 -0.39774818], [-18.55279462   4.77982415  -2.07296781]
190, 487.828232201275, 399.55112113368153, [ 0.0919697  40.21394128 -0.390499  ], [ 2.46400522 -5.89777283  0.72491875]
191, 408.9923539896597, 400.1649814356003, [ 0.15246557 40.28904227 -0.43291556], [ 6.04958737  7.51009828 -4.2416563 ]
192, 331.9406317219164, 399.8349608661492, [ 0.16869895 40.22835765 -0.40189323], [ 1.62333774 -6.06846126  3.10223305]
193, 386.22771308563546, 399.8897234403749, [ 0.26894785 40.19090155 -0.3893543 ], [10.02489031 -3.74561043  1.25389269]
194, 541.5305783155377, 400.41056141911844, [ 0.26620886 40.30013126 -0.38888633], [-0.2738996  10.92297138  0.04679768]
195, 491.61991032383446, 400.08934999526923, [ 0.19088977 40.322382   -0.28512768], [-7.53190865  2.22507332 10.37586491]
196, 391.2260918858007, 399.93881341450236, [ 0.19322014 40.32710047 -0.19756868], [0.23303664 0.47184746 8.75589961]
197, 370.58211772455485, 399.73284114878766, [ 0.13343356 40.31243276 -0.20510623], [-5.97865753 -1.46677122 -0.75375496]
198, 407.26605547978164, 399.84716237861375, [ 0.11668845 40.33891999 -0.21580966], [-1.67451172  2.64872327 -1.0703433 ]
199, 322.32996330348703, 400.19472161385005, [ 0.10849957 40.4315577  -0.15884735], [-0.81888764  9.26377046  5.69623181]
200, 345.0634576653316, 399.8920042872119, [ 0.11088464 40.37542247 -0.14957734], [ 0.23850721 -5.61352244  0.92700012]
201, 313.4197309627679, 400.2345330058177, [ 0.15715374 40.42876483 -0.12552628], [4.62690992 5.33423553 2.40510684]
202, 281.2385887795901, 399.93937382705263, [ 0.13976832 40.36847944 -0.15729973], [-1.73854196 -6.02853885 -3.17734518]
203, 466.88923351325735, 400.5370704363679, [ 0.26506603 40.42514747 -0.15103767], [12.52977077  5.66680281  0.62620595]
204, 459.48916325848944, 400.1505542473533, [ 0.30690603 40.29735671 -0.22706233], [  4.18399985 -12.77907556  -7.60246637]
205, 403.09470474456117, 400.51167610438455, [ 0.35930392 40.33415136 -0.24142141], [ 5.23978958  3.67946494 -1.43590788]
206, 352.7274795283894, 401.08503233708785, [ 0.35997296 40.44814426 -0.23458969], [ 0.0669039  11.39929019  0.68317228]
207, 441.46882754868153, 401.10762514514676, [ 0.33163171 40.45506758 -0.26627828], [-2.83412555  0.69233214 -3.16885953]
208, 442.2485169759236, 401.13078735935653, [ 0.40654956 40.43113919 -0.2341096 ], [ 7.49178504 -2.39283961  3.21686875]
209, 309.1640078432712, 400.9942019257827, [ 0.43570943 40.35980178 -0.30026038], [ 2.91598696 -7.13374112 -6.61507844]
210, 407.3987351820787, 400.9876553634237, [ 0.43508699 40.31140043 -0.40252005], [ -0.06224387  -4.84013491 -10.22596653]
211, 350.49572000489457, 401.65147230297276, [ 0.45733143 40.43224544 -0.39446623], [ 2.22444386 12.08450091  0.80538125]
212, 324.9349144174568, 401.62821355849576, [ 0.45369154 40.41409829 -0.42801706], [-0.36398843 -1.81471508 -3.35508247]
213, 353.5883716296334, 401.9047696870667, [ 0.51529833 40.43082157 -0.42594096], [6.16067874 1.67232868 0.20760958]
214, 362.8380991993491, 402.59446768719454, [ 0.59373177 40.49954928 -0.4529827 ], [ 7.84334399  6.87277043 -2.70417337]
