epoch,loss,test_loss(cost),wight,n_grad
211, 302.910323129863, 437.851025800878, [ 2.67736075e-02  3.81850468e+01 -7.52550312e-01], [ 2.94478025 -5.95717253 -1.25670705]
212, 416.38056177497515, 437.7781139172385, [ 0.13628395 38.18506687 -0.66084174], [1.09510341e+01 2.01023039e-03 9.17085678e+00]
213, 362.593836908429, 436.8872869291707, [ 0.19264338 38.28814272 -0.62703404], [ 5.63594322 10.30758511  3.38076994]
214, 286.4246991126045, 436.27678284724834, [ 0.21906572 38.35880317 -0.59544034], [2.64223392 7.06604556 3.15937006]
215, 341.89800878671895, 436.48108061705176, [ 0.23780011 38.33439695 -0.58573473], [ 1.87343864 -2.44062287  0.97056136]
216, 414.9439444764354, 436.08316274076475, [ 0.28408271 38.37803508 -0.5173214 ], [4.62825994 4.36381321 6.84133313]
217, 303.9480004067843, 436.3968466200941, [ 0.2639436  38.33518461 -0.48064142], [-2.0139108 -4.2850465  3.6679977]
218, 437.41680917521427, 436.34388903985024, [ 0.26308374 38.33961929 -0.46057638], [-0.0859853   0.44346817  2.00650422]
219, 411.50002927346577, 435.44755383216017, [ 0.19965507 38.44965751 -0.51797276], [-6.34286734 11.00382142 -5.73963821]
220, 397.4117019609989, 435.6806924008114, [ 0.204663   38.41374691 -0.43710964], [ 0.500793   -3.59106003  8.08631232]
221, 360.75124976537285, 435.8013260293833, [ 0.26371244 38.39736346 -0.36303265], [ 5.90494398 -1.63834454  7.40769856]
222, 342.7090066549239, 435.06261414432447, [ 0.27550462 38.49221942 -0.40912207], [ 1.17921832  9.48559615 -4.60894148]
223, 343.3016709027234, 435.11836841070794, [ 0.29665773 38.4881411  -0.4233354 ], [ 2.11531009 -0.40783217 -1.42133368]
224, 376.86941690857026, 434.97765642190745, [ 0.27067386 38.49913262 -0.36603662], [-2.59838655  1.09915149  5.72987816]
225, 353.2435194494992, 434.4631137443857, [ 0.22869753 38.56590111 -0.43184012], [-4.1976326   6.67684924 -6.58034976]
226, 292.32654333867856, 433.7321987548071, [ 0.25943677 38.65993269 -0.41332863], [3.07392316 9.40315825 1.85114899]
227, 347.6281147940327, 434.11326159687565, [ 0.26592501 38.61214289 -0.42193714], [ 0.64882431 -4.77897999 -0.86085101]
228, 407.4540037351659, 434.3709371444679, [ 0.19251837 38.57700282 -0.45051832], [-7.34066367 -3.51400737 -2.85811747]
229, 334.5321527586792, 434.7164526929171, [ 0.17911311 38.53026879 -0.42341165], [-1.34052619 -4.67340277  2.71066672]
230, 354.83552779134914, 435.037913479376, [ 0.29652531 38.49453738 -0.37849454], [11.74121984 -3.57314133  4.49171092]
231, 424.20284950476906, 434.89864181196754, [ 0.28249085 38.51526007 -0.43391324], [-1.40344575  2.07226902 -5.54187033]
232, 328.56311747318205, 434.7138736315836, [ 0.38571609 38.55198629 -0.47874222], [10.32252349  3.67262261 -4.48289783]
233, 352.8628302704663, 434.6843884705215, [ 0.34290952 38.5424125  -0.37607867], [-4.2806561  -0.95737918 10.26635471]
234, 349.5890091214184, 434.29746989207865, [ 0.40473241 38.59680107 -0.36932835], [6.1822882  5.43885628 0.67503272]
235, 389.18181212350885, 434.0630101335358, [ 0.38129656 38.62709935 -0.40345061], [-2.34358499  3.02982856 -3.41222647]
236, 316.209710495779, 433.5615806340405, [ 0.31893421 38.69209592 -0.46740839], [-6.23623512  6.49965691 -6.39577816]
237, 317.97008674257364, 433.2639492869499, [ 0.30154359 38.73482923 -0.5143751 ], [-1.7390616   4.27333117 -4.69667097]
238, 269.2208604076942, 433.642281906268, [ 0.29687042 38.69207128 -0.57355226], [-0.46731743 -4.2757949  -5.91771605]
239, 488.9305529572106, 433.31342975366096, [ 0.2369592  38.72372296 -0.51874918], [-5.99112177  3.16516741  5.48030825]
240, 337.2505643223339, 433.5680183584247, [ 0.30365896 38.68627529 -0.43024031], [ 6.66997601 -3.74476699  8.85088728]
241, 349.9886164184139, 433.1924082504027, [ 0.33449808 38.73963645 -0.44432705], [ 3.08391217  5.33611661 -1.40867456]
242, 283.87076574635864, 433.26568977192653, [ 0.32996062 38.72583977 -0.40472572], [-0.45374608 -1.37966859  3.960133  ]
243, 426.7599467713859, 433.13165639292475, [ 0.31866875 38.75287198 -0.50596545], [ -1.12918666   2.70322103 -10.1239726 ]
244, 300.74646270298933, 432.9309750401946, [ 0.25625208 38.77268374 -0.49100223], [-6.24166767  1.98117635  1.49632163]
245, 436.73146035483006, 432.6044309394516, [ 0.25758394 38.81427263 -0.46985705], [0.13318699 4.15888868 2.11451821]
246, 289.4626399495835, 432.24825835832, [ 0.25851459 38.85887428 -0.4332186 ], [0.09306496 4.46016531 3.66384517]
247, 506.92598146428185, 431.9155323622851, [ 0.27752469 38.91113318 -0.48020272], [ 1.90100911  5.22589001 -4.69841175]
248, 489.43466000452906, 432.47493253877013, [ 0.27061283 38.83169123 -0.45957964], [-0.69118597 -7.94419463  2.06230771]
249, 257.64395399189976, 432.7717166007897, [ 0.28081919 38.79930078 -0.51983655], [ 1.02063608 -3.23904542 -6.02569091]
250, 442.3669448932687, 432.9381156061885, [ 0.26582657 38.76571581 -0.42538286], [-1.49926138 -3.35849727  9.44536926]
251, 459.21947621180703, 433.0274005425885, [ 0.29136705 38.76102804 -0.47635958], [ 2.55404724 -0.46877723 -5.09767187]
252, 415.03660567625025, 433.5091929641882, [ 0.36325039 38.70052594 -0.44195872], [ 7.18833409 -6.05020913  3.44008517]
253, 458.5802328167078, 433.2474328086968, [ 0.32100337 38.73117485 -0.4445935 ], [-4.22470149  3.06489072 -0.26347727]
254, 474.5679783983688, 432.9160398316079, [ 0.31730727 38.7797705  -0.49129286], [-0.36961004  4.85956532 -4.6699359 ]
255, 351.06745662312375, 432.7455111699661, [ 0.42521456 38.82028529 -0.5438617 ], [10.79072884  4.05147904 -5.25688447]
256, 331.04318708674145, 432.46531855461245, [ 0.38577858 38.8487708  -0.50395038], [-3.94359784  2.84855005  3.99113219]
257, 432.7968078714596, 432.1131509355855, [ 0.35105107 38.87784482 -0.34949419], [-3.47275101  2.9074026  15.44561845]
258, 398.4527156430078, 432.4821871824227, [ 0.38937846 38.82481142 -0.24494462], [ 3.83273926 -5.30333973 10.45495715]
259, 308.1373456015149, 431.9660200818201, [ 0.41735239 38.90076373 -0.29160201], [ 2.79739231  7.59523103 -4.6657393 ]
260, 400.34465006125856, 432.1872894342186, [ 0.35287013 38.86580071 -0.32164215], [-6.44822555 -3.49630247 -3.00401347]
261, 325.1029473120266, 431.7048569389423, [ 0.27515583 38.92272412 -0.28037783], [-7.77143054  5.69234156  4.12643231]
262, 421.45399604592734, 431.9547545383141, [ 0.24903724 38.88987605 -0.33456474], [-2.61185829 -3.28480762 -5.41869119]
263, 338.7424643895214, 432.1931941065262, [ 0.2616118  38.86815958 -0.4482325 ], [  1.25745559  -2.17164706 -11.36677605]
264, 324.9630089469489, 431.4362283133014, [ 0.24062506 38.97553846 -0.4828081 ], [-2.0986743  10.73788866 -3.45756057]
265, 469.4318968894659, 431.9449296750055, [ 0.21963017 38.90584516 -0.50683201], [-2.0994886  -6.96933072 -2.40239085]
266, 248.06264056872365, 431.9522150798114, [ 0.2209803  38.90992735 -0.5464062 ], [ 0.13501341  0.40821874 -3.95741856]
267, 426.9558885131604, 431.2861567174312, [ 0.25440951 39.00486972 -0.5385153 ], [3.34292081 9.49423799 0.78908955]
268, 428.4281287608176, 431.6337620298348, [ 0.27917673 38.94759274 -0.45443753], [ 2.47672187 -5.72769809  8.40777777]
269, 303.1229069761899, 431.76718213762166, [ 0.28165922 38.93554015 -0.50912811], [ 0.24824846 -1.20525919 -5.4690581 ]
270, 350.3994638676439, 431.3614789866579, [ 0.29826926 38.99686792 -0.5311497 ], [ 1.66100436  6.1327766  -2.20215972]
271, 361.1176289369341, 431.80832425889076, [ 0.3288008  38.94845102 -0.61235406], [ 3.05315381 -4.84169027 -8.12043541]
272, 315.61517443787983, 432.0161587179532, [ 0.25622689 38.91885745 -0.64959788], [-7.25739063 -2.95935658 -3.72438174]
273, 345.22207976085775, 432.1841799575134, [ 0.1317647  38.89655846 -0.7046223 ], [-12.44621955  -2.22989881  -5.50244273]
274, 476.8672654048242, 432.21161476862187, [ 0.16066025 38.91288923 -0.80313318], [ 2.88955572  1.63307645 -9.85108773]
275, 296.47385496446805, 432.060490679004, [ 0.15517192 38.91708036 -0.71642945], [-0.54883277  0.4191137   8.67037312]
276, 399.59769679603664, 431.22403133841124, [ 0.13450711 39.03304935 -0.70951793], [-2.06648153 11.5968984   0.69115208]
277, 366.5407869279686, 430.7007414607413, [ 0.13501387 39.09945775 -0.65541659], [0.05067587 6.64084032 5.41013375]
278, 379.2379461958626, 430.9761029423893, [ 0.12214442 39.06919834 -0.7145289 ], [-1.28694491 -3.02594143 -5.91123099]
279, 395.399783042885, 431.25588619783156, [ 0.170892   39.01942884 -0.64566625], [ 4.87475767 -4.97694997  6.88626465]
280, 283.95372330328684, 430.31707631000535, [ 0.14534595 39.15820244 -0.66389556], [-2.55460502 13.87735997 -1.82293107]
281, 427.9445430502143, 430.5000180259127, [ 0.08619732 39.135136   -0.70199682], [-5.91486286 -2.30664316 -3.81012511]
282, 287.58263613349243, 430.4754027995785, [ 0.0970501  39.13226428 -0.66347203], [ 1.08527826 -0.28717203  3.85247898]
283, 413.80960730574486, 430.5222459592867, [ 0.05837345 39.11926398 -0.63610106], [-3.8676653  -1.30003018  2.73709653]
284, 334.38392412053435, 430.6917003815756, [ 0.06847804 39.09392792 -0.63143789], [ 1.01045894 -2.53360625  0.46631689]
285, 295.34425642483006, 430.8125522444882, [-0.04168328 39.08089856 -0.67251448], [-11.01613147  -1.30293597  -4.10765909]
286, 357.38624925412273, 430.5045462033466, [ 3.60020953e-02  3.91300509e+01 -6.87092118e-01], [ 7.76853742  4.91523353 -1.4577636 ]
287, 406.5982476376481, 430.8475134897088, [ 0.05318775 39.10428637 -0.80986212], [  1.7185654   -2.576453   -12.27700028]
288, 457.7806556874307, 430.27276340491613, [ 0.08908678 39.19393534 -0.82145902], [ 3.58990347  8.96489765 -1.1596897 ]
289, 270.15299034563014, 430.7518296728456, [ 0.13121062 39.11570814 -0.78117373], [ 4.21238347 -7.82272054  4.02852856]
290, 257.8424298781033, 430.4383788933926, [ 2.04468998e-02  3.91504244e+01 -7.44709747e-01], [-11.07637189   3.47162535   3.64639855]
291, 549.8298926454454, 430.2271764666107, [ 0.04155262 39.18752441 -0.76855042], [ 2.11057197  3.7100021  -2.38406721]
292, 329.5587421707857, 429.753978073981, [ 3.00104631e-02  3.92616269e+01 -7.79195277e-01], [-1.15421564  7.41024509 -1.06448574]
293, 386.8213058185099, 429.890809454135, [-1.42660373e-02  3.92431874e+01 -7.95364415e-01], [-4.42765004 -1.84394726 -1.61691388]
294, 441.61293346315256, 429.68348087209165, [ 3.89463973e-02  3.92595796e+01 -7.15977964e-01], [5.32124346 1.63922019 7.9386451 ]
295, 340.0855388271507, 430.3603202256143, [ 0.04241304 39.16691615 -0.7655619 ], [ 0.34666407 -9.26634382 -4.95839327]
296, 312.86842411781157, 430.1291006519569, [ 1.04671492e-02  3.92122802e+01 -8.17888325e-01], [-3.19458888  4.53640137 -5.23264281]
297, 371.7840764612392, 429.5429000395364, [-9.51540913e-03  3.92822216e+01 -7.25632600e-01], [-1.99825584  6.99414562  9.22557248]
298, 322.8380666540694, 430.0510521108545, [-0.06025724 39.22423692 -0.82229715], [-5.07418273 -5.79847024 -9.66645481]
299, 360.8641403222557, 430.3271154757083, [-0.0477207  39.17782603 -0.80144532], [ 1.25365402 -4.64108861  2.0851825 ]
300, 439.2996432577145, 429.72447526792683, [-9.33889734e-03  3.92674363e+01 -7.88782485e-01], [3.83817989 8.96103067 1.26628385]
301, 317.4759122189709, 429.4864504442901, [ 0.04562658 39.31224912 -0.81712064], [ 5.49654744  4.48127777 -2.83381505]
302, 421.8938046005962, 429.723481933834, [-0.11390557 39.26838169 -0.79333616], [-15.95321467  -4.38674339   2.37844788]
303, 424.35633928573293, 430.20875368463896, [-0.1819018  39.19806689 -0.80548218], [-6.79962287 -7.03147967 -1.21460262]
304, 297.12836052711486, 430.25389689682737, [-0.22830801 39.2015447  -0.84469506], [-4.64062109  0.34778149 -3.92128813]
305, 291.1854417247493, 430.3158894594724, [-0.26591424 39.19812654 -0.86333636], [-3.76062325 -0.34181588 -1.86412987]
306, 514.4302610192939, 430.05684682893923, [-0.1790696  39.21527344 -0.77819104], [8.6844645  1.71468954 8.51453247]
307, 304.1958478629577, 429.6086265980646, [-0.21535217 39.28077137 -0.75506717], [-3.62825783  6.54979267  2.31238671]
308, 338.4676194419176, 429.6502032394232, [-0.22089819 39.26831882 -0.72407005], [-0.55460119 -1.24525511  3.09971179]
309, 445.9172095829737, 429.6705208943936, [-0.25682504 39.25616503 -0.66614709], [-3.59268548 -1.21537848  5.79229642]
310, 380.89815012981586, 429.97303495047055, [-0.23136164 39.21558605 -0.70528454], [ 2.5463404  -4.05789833 -3.91374553]
311, 350.7980591080683, 429.2906600672575, [-0.24640013 39.3224311  -0.70721255], [-1.50384916 10.68450546 -0.19280018]
312, 304.542234122896, 429.0390562231925, [-0.23952253 39.36840601 -0.73906345], [ 0.68775997  4.59749081 -3.1850906 ]
313, 294.54120737694046, 428.67401350968555, [-0.20253884 39.40977885 -0.65971198], [3.69836941 4.13728445 7.93514723]
314, 406.28234251726485, 429.00715611260256, [-0.18862959 39.3581747  -0.67276292], [ 1.39092436 -5.16041536 -1.3050936 ]
315, 546.82949482867, 429.3868500158169, [-0.28177628 39.32156606 -0.76783334], [-9.31466911 -3.66086391 -9.50704252]
316, 382.8728541901089, 430.03418394508304, [-0.26367609 39.21409877 -0.73804427], [  1.81001935 -10.74672957   2.97890748]
317, 422.82225847262305, 430.5035183278612, [-0.24214355 39.13798639 -0.71527119], [ 2.15325425 -7.61123783  2.27730727]
318, 263.69962319329863, 430.51199914098635, [-0.22682735 39.14522017 -0.76319541], [ 1.53161986  0.72337772 -4.79242162]
319, 320.6589767067298, 430.3205261652799, [-0.14519617 39.18258522 -0.81609474], [ 8.16311801  3.73650583 -5.28993317]
320, 434.1313281355286, 430.39597872507227, [-2.25931618e-02  3.91987756e+01 -9.32167340e-01], [ 12.26030064   1.61903428 -11.60725984]
321, 349.6139785888217, 429.54580076839295, [-8.58205524e-03  3.93232809e+01 -9.04760828e-01], [ 1.40111066 12.45052986  2.74065118]
322, 275.48451393654466, 429.36509701555843, [ 1.41959822e-02  3.93653233e+01 -9.52130852e-01], [ 2.27780374  4.20423987 -4.73700235]
323, 421.47045178532494, 429.206826648105, [ 0.07679456 39.39054167 -0.94384447], [6.2598579  2.52184106 0.82863821]
324, 547.2011942598958, 428.69700698716605, [ 7.94765923e-03  3.94616344e+01 -9.09783148e-01], [-6.88469019  7.10927614  3.40613219]
325, 327.34496167339, 428.8883161574568, [-0.05155722 39.42025854 -0.87539777], [-5.95048773 -4.13758981  3.4385375 ]
326, 403.52504982687196, 429.1409726012622, [-0.13765653 39.35365959 -0.76344162], [-8.6099313  -6.65989512 11.19561567]
327, 292.099601174833, 429.0828648934306, [-0.08488598 39.36499184 -0.77617135], [ 5.27705536  1.13322517 -1.27297302]
328, 352.32351921365205, 428.5945966995145, [-0.10328141 39.42703414 -0.69711892], [-1.83954364  6.20422983  7.90524226]
329, 358.20903856932193, 428.93615003326113, [-0.10601621 39.36849478 -0.67895551], [-0.27347992 -5.85393527  1.81634088]
330, 307.4257844606712, 429.1674267135181, [-0.12492724 39.325025   -0.63991609], [-1.89110225 -4.34697797  3.90394198]
331, 267.86950183784114, 428.923788288311, [-0.15202089 39.3611405  -0.62201916], [-2.70936521  3.61154988  1.78969387]
332, 441.37915742329517, 428.6560686496681, [-0.17847574 39.40241213 -0.60729955], [-2.64548528  4.12716247  1.4719606 ]
333, 381.11836585023406, 428.64618690062105, [-0.27802549 39.4074792  -0.59694586], [-9.95497503  0.50670716  1.03536944]
334, 398.8977689802877, 428.5735520626788, [-0.25592383 39.42038235 -0.6121598 ], [ 2.2101659   1.29031486 -1.52139419]
335, 570.4689764141449, 428.2088516813632, [-0.16826415 39.47686703 -0.61783721], [ 8.76596769  5.64846827 -0.56774093]
336, 229.3978487987583, 428.49440736897037, [-0.1728145  39.44123702 -0.6776748 ], [-0.45503433 -3.56300071 -5.98375897]
337, 410.6398178677015, 428.94377949153795, [-0.25108604 39.37633447 -0.69962621], [-7.82715372 -6.49025503 -2.19514147]
338, 305.2040682849352, 428.6550172759307, [-0.20569618 39.40926963 -0.63930183], [4.53898595 3.29351585 6.03243786]
339, 273.47234301352154, 428.6026933971266, [-0.10702675 39.41722716 -0.65303324], [ 9.8669426   0.79575332 -1.3731412 ]
340, 292.218740546645, 428.721101853974, [-0.04666513 39.39100969 -0.61614581], [ 6.03616178 -2.62174736  3.68874342]
341, 318.1281055972567, 428.7996760942215, [-0.10462785 39.37949145 -0.61972515], [-5.79627163 -1.15182456 -0.35793373]
342, 383.4334765739042, 429.57252554458915, [-2.15919140e-02  3.92652905e+01 -6.61830051e-01], [  8.30359344 -11.42009367  -4.21049035]
343, 314.6227216035371, 430.4024403186688, [ 2.33923759e-02  3.91616730e+01 -7.73226285e-01], [  4.49842898 -10.3617474  -11.13962334]
344, 327.34150439174186, 430.24087496691027, [-2.09954371e-02  3.91919865e+01 -8.05434906e-01], [-4.43878129  3.03135054 -3.22086214]
345, 312.5842993632492, 430.2735146429389, [-8.06317944e-04  3.92084726e+01 -8.95457773e-01], [ 2.01891191  1.64860152 -9.00228673]
346, 385.3438752122927, 430.30267341119924, [-0.06251908 39.19977947 -0.88139524], [-6.17127613 -0.86930888  1.40625306]
347, 416.94835479574994, 430.6182033474042, [-0.06690264 39.14532272 -0.85182529], [-0.43835627 -5.44567428  2.95699574]
348, 294.7302442038538, 431.08940730470454, [-3.71426738e-02  3.90806397e+01 -8.72365979e-01], [ 2.97599681 -6.46830147 -2.05406938]
349, 386.85589043211934, 430.64806665600156, [-5.60558295e-03  3.91452769e+01 -8.67739709e-01], [3.15370909 6.46372352 0.46262701]
350, 410.21649174127145, 430.733847811199, [-3.33536115e-03  3.91455491e+01 -9.21307366e-01], [ 0.22702218  0.02721324 -5.35676572]
351, 320.18347547177046, 431.30346278964794, [-0.05206983 39.06152171 -0.92421853], [-4.87344685 -8.40273654 -0.29111669]
352, 358.53582807405684, 430.7923289410753, [-0.15732741 39.12856129 -0.88814418], [-10.52575822   6.70395757   3.60743561]
353, 388.1015598882316, 431.0202814031894, [-0.21101534 39.10009842 -0.90461838], [-5.36879319 -2.84628708 -1.64742047]
354, 393.0715706014913, 431.29534956854485, [-0.24981409 39.0784785  -0.97518017], [-3.87987482 -2.1619916  -7.05617899]
355, 446.93232264739925, 430.5954812409364, [-0.23699624 39.17713942 -0.9555734 ], [1.28178548 9.86609183 1.96067737]
356, 389.1922112801206, 430.0294140127168, [-0.13662882 39.24033723 -0.87485863], [10.03674187  6.31978074  8.07147674]
357, 413.8069717507081, 429.7234314454537, [-0.23615886 39.29979515 -0.91090186], [-9.95300418  5.94579246 -3.60432337]
358, 250.82524767661351, 429.57294717904654, [-0.15364592 39.3268327  -0.93383564], [ 8.25129359  2.70375477 -2.29337735]
359, 332.2372930810906, 429.5570212538362, [-0.16969751 39.30551571 -0.83769219], [-1.60515843 -2.13169899  9.61434519]
360, 360.84211078820954, 429.6164569419281, [-0.22372377 39.29843133 -0.83921036], [-5.40262597 -0.7084379  -0.15181748]
361, 314.4243178937203, 429.58562707370396, [-0.19542204 39.31158263 -0.87811945], [ 2.83017289  1.31513043 -3.89090876]
362, 487.8822659305718, 429.1549929818903, [-0.13685052 39.37036247 -0.84570858], [5.85715161 5.87798387 3.24108705]
363, 357.35071898427117, 429.0760785984699, [-3.83356930e-02  3.93635891e+01 -7.64872974e-01], [ 9.85148302 -0.67733402  8.08356037]
364, 338.25680325771907, 429.2172783664443, [-7.33697137e-03  3.93286960e+01 -7.03390113e-01], [ 3.09987216 -3.48931143  6.1482861 ]
365, 346.79465254822617, 429.2354136404337, [-9.01892879e-03  3.93140504e+01 -6.40722862e-01], [-0.16819574 -1.46456263  6.26672511]
366, 277.02176580828007, 429.8839845407706, [-3.68075511e-02  3.92140156e+01 -6.42054486e-01], [ -2.77886224 -10.00347612  -0.13316237]
367, 370.1296120839217, 429.7644788365584, [ 2.65852666e-02  3.92209948e+01 -5.67046266e-01], [6.33928178 0.69791936 7.50082203]
368, 323.96349267618257, 429.69966727557215, [ 1.02936192e-02  3.92183458e+01 -4.77118092e-01], [-1.62916475 -0.26490076  8.99281731]
369, 394.1639078089894, 429.83622455282654, [ 3.62992891e-02  3.91981386e+01 -4.76980711e-01], [ 2.60056699 -2.02072647  0.01373815]
370, 335.05200363346967, 430.1364186310486, [ 0.06265942 39.15448446 -0.48230811], [ 2.63601326 -4.36540892 -0.53273986]
371, 511.7818168611477, 429.9523685276865, [ 0.10520746 39.18262294 -0.47566608], [4.25480409 2.81384784 0.66420308]
372, 439.87199143427586, 429.03207163029765, [ 0.08172082 39.32526162 -0.49495101], [-2.34866475 14.26386783 -1.92849312]
373, 485.6577170809141, 429.7167278276349, [ 0.04996247 39.21659657 -0.47759926], [ -3.17583494 -10.866505     1.73517465]
374, 470.87081701358954, 429.78939812074407, [ 0.09659059 39.21215122 -0.51697175], [ 4.66281275 -0.44453465 -3.93724839]
375, 416.2882233161093, 429.57909828414273, [ 0.10973203 39.2424092  -0.50023643], [1.31414405 3.02579798 1.67353139]
376, 425.1703772191577, 429.5747042852531, [ 0.08203694 39.23800663 -0.46844743], [-2.76950892 -0.44025766  3.17890074]
377, 408.2934118334704, 429.28995171345525, [ 3.74848969e-02  3.92731484e+01 -4.02921207e-01], [-4.45520474  3.51418211  6.55262191]
378, 382.124299974617, 429.2514427772356, [ 0.0826101  39.28643378 -0.45812622], [ 4.51252004  1.32853334 -5.52050105]
379, 278.04227666098075, 428.9691361829625, [ 1.97430145e-02  3.93431225e+01 -5.61166492e-01], [ -6.28670828   5.66887053 -10.30402743]
380, 292.2117097531818, 428.8775898896098, [ 0.07996037 39.36080721 -0.57131666], [ 6.02173568  1.76847289 -1.01501681]
381, 548.6936053576635, 428.78234337533235, [ 0.14078432 39.37079262 -0.52083258], [6.08239456 0.99854026 5.04840788]
382, 296.69224140234, 428.573752393296, [ 3.43134439e-02  3.94005752e+01 -5.22811778e-01], [-10.6470873    2.97825683  -0.19791973]
383, 379.50199204886127, 428.52900647905653, [-0.07301404 39.41586582 -0.57937854], [-10.73274841   1.52906356  -5.6566762 ]
384, 405.0447083112773, 427.7979590845078, [-0.09739881 39.54135633 -0.60551163], [-2.43847664 12.54905131 -2.61330895]
385, 310.026981981815, 427.9460960668962, [-0.17355841 39.51186614 -0.56571138], [-7.61596079 -2.94901897  3.9800251 ]
386, 332.84079512756693, 427.8787636640723, [-0.16714137 39.51409808 -0.50841542], [0.64170478 0.2231931  5.729596  ]
387, 379.07863094269106, 427.85670831910335, [-0.2115262  39.5172461  -0.48975638], [-4.43848293  0.31480266  1.8659034 ]
388, 372.14808084699376, 427.7724356817152, [-0.06830056 39.54274284 -0.59121278], [ 14.32256377   2.54967336 -10.14563943]
389, 374.8617240379563, 428.1893535489664, [-0.04095061 39.46460262 -0.53862983], [ 2.73499531 -7.81402173  5.25829459]
390, 455.70373072013683, 428.21779121500543, [ 1.73234739e-02  3.94644659e+01 -5.64336967e-01], [ 5.82740791 -0.0136723  -2.5707134 ]
391, 177.71105688223648, 428.1660492455407, [-3.37902523e-03  3.94756820e+01 -5.82320389e-01], [-2.07024991  1.12161097 -1.79834216]
392, 373.15078125746504, 428.27617687909, [ 2.73059327e-02  3.94712498e+01 -6.54896564e-01], [ 3.06849579 -0.44321921 -7.25761756]
393, 321.736536092509, 428.6163870510398, [ 3.28119816e-02  3.94278729e+01 -7.14756621e-01], [ 0.55060489 -4.33769335 -5.98600565]
394, 441.54595504188853, 428.85533209687475, [ 0.10231729 39.40666475 -0.78224485], [ 6.95053036 -2.12081272 -6.74882247]
395, 376.99718454715776, 428.65806410248797, [ 0.18771209 39.45903791 -0.84393166], [ 8.53948028  5.23731527 -6.16868115]
396, 330.2318595648361, 427.91922270620904, [ 0.1253454  39.57360704 -0.82517158], [-6.23666858 11.4569132   1.87600812]
397, 332.04534055760263, 427.90306659307373, [ 0.12652804 39.57045222 -0.80210199], [ 0.11826355 -0.31548151  2.30695825]
398, 312.9929708527717, 427.40179572658616, [ 0.14352579 39.65336372 -0.78417556], [1.6997753  8.29114952 1.79264303]
399, 280.7289606920323, 427.511657257001, [ 0.27552559 39.64189545 -0.77277647], [13.19997966 -1.1468263   1.13990947]
400, 328.70380701406094, 428.0450498817099, [ 0.24523259 39.55866697 -0.81619465], [-3.02929954 -8.32284853 -4.34181841]
401, 325.4803272478592, 427.6292769664477, [ 0.27199266 39.62092565 -0.7718971 ], [2.67600653 6.22586844 4.42975506]
402, 230.97937254679258, 427.30205678075646, [ 0.20381852 39.69706977 -0.86370765], [-6.81741417  7.61441158 -9.1810547 ]
403, 301.2979694428288, 427.1813859132126, [ 0.19336678 39.70137306 -0.80570714], [-1.04517326  0.43032953  5.80005116]
404, 487.1978201939502, 427.0835373009849, [ 0.23396663 39.69989265 -0.71898982], [ 4.05998459 -0.14804179  8.67173177]
405, 400.34379266506994, 427.17399892800296, [ 0.21868969 39.66913628 -0.65994606], [-1.52769435 -3.075637    5.90437575]
406, 367.5394537756197, 427.0214446948366, [ 0.26598812 39.6931937  -0.62724518], [4.72984383 2.40574206 3.27008853]
407, 301.05963418773695, 427.23260198288887, [ 0.24470437 39.66116226 -0.66044173], [-2.12837518 -3.20314375 -3.31965578]
408, 566.8606948336708, 427.10606579271524, [ 0.26466467 39.68377672 -0.65381732], [1.99602988 2.26144637 0.66244195]
409, 264.15544063578363, 427.23056633861137, [ 0.28474379 39.65888536 -0.63027675], [ 2.00791209 -2.48913644  2.35405645]
410, 367.78040104560654, 427.54568517824833, [ 0.21156627 39.60022838 -0.64150675], [-7.31775209 -5.86569769 -1.12300037]
411, 377.3257666174089, 426.886466402265, [ 0.18741227 39.72352341 -0.68585239], [-2.41539984 12.329503   -4.43456309]
412, 301.5972932058761, 427.02896421330644, [ 0.19452468 39.70261428 -0.70305738], [ 0.71124064 -2.09091288 -1.7204998 ]
413, 344.81378351028667, 427.1437468138367, [ 0.18799415 39.67476816 -0.67200543], [-0.65305274 -2.78461259  3.10519539]
414, 306.88044717855604, 427.3588950201104, [ 0.14036619 39.63893786 -0.6938637 ], [-4.76279605 -3.58302937 -2.1858274 ]
415, 413.7808221373532, 427.06441307327293, [ 0.21953331 39.70966017 -0.74977793], [ 7.91671181  7.07223039 -5.59142221]
416, 323.86360192854806, 426.9739742910341, [ 0.23588415 39.71833209 -0.71382337], [1.6350843  0.86719193 3.5954554 ]
417, 348.05082521399817, 427.16828747901656, [ 0.21722554 39.69964482 -0.78335856], [-1.86586156 -1.86872642 -6.95351896]
418, 459.31318424542144, 426.758831290891, [ 0.22009613 39.77540108 -0.78986061], [ 0.28705924  7.57562605 -0.65020534]
419, 428.53898451037253, 426.88202785481104, [ 0.20942245 39.75357779 -0.79530098], [-1.06736755 -2.18232898 -0.54403705]
420, 381.2101639395633, 426.58402879823836, [ 0.21828581 39.8101288  -0.79976122], [ 0.88633542  5.65510037 -0.44602357]
421, 407.85189429515873, 426.17730484241815, [ 0.1757559  39.86199019 -0.72294797], [-4.25299083  5.18613964  7.68132553]
422, 298.64843566773465, 425.95046146455644, [ 0.17461887 39.90713258 -0.73093657], [-0.11370287  4.5142389  -0.79886054]
423, 314.10251519063064, 425.6312944707738, [ 0.13784109 39.97469278 -0.75979847], [-3.67777751  6.75601966 -2.88618946]
